name_encoded,year,selling_price,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner
1612,2012,380000,60000,1,1,1,0
886,2015,380000,50000,4,1,0,0
869,2017,900000,20000,4,1,1,0
1342,2017,295000,35000,4,1,1,0
1434,2016,640000,40000,1,1,1,0
2182,2018,790000,60000,1,1,1,0
840,2015,625000,20000,4,1,1,0
280,2017,604000,30000,4,1,1,1
1354,2015,315000,29000,4,1,1,0
1253,2019,950000,17000,1,1,1,0
1729,2017,400000,50000,4,1,1,0
936,2018,700000,42000,4,1,0,0
2358,2011,700000,120000,1,1,1,1
1246,2012,260000,110000,1,1,1,0
2084,2012,200000,90000,1,1,1,0
1447,2020,580000,70000,4,1,1,0
2491,2011,330000,66000,1,1,1,1
862,2011,400000,70000,1,1,1,2
649,2018,1350000,5000,4,1,0,0
1246,2014,250000,50000,1,1,1,1
1980,2019,725000,25000,4,1,1,0
1608,2013,300000,70000,1,1,1,0
1266,2016,1175000,110000,1,1,1,0
2079,2014,400000,45000,1,1,1,0
2108,2005,140000,90000,1,1,1,2
2160,2011,229999,140000,1,1,1,1
419,2003,110000,83000,4,1,1,1
100,2008,150000,60000,4,1,1,3
1525,2017,265000,40000,4,1,1,1
919,2011,300000,138000,4,1,1,2
1334,2015,280000,80000,4,1,1,0
710,2005,130000,50000,4,1,1,1
141,2015,350000,50000,4,1,1,0
1541,2009,200000,120000,4,1,1,0
1651,2018,550000,24400,4,1,1,0
1050,2013,400000,60000,1,1,1,1
1542,2010,170000,120000,4,1,1,1
816,2015,600000,60000,1,1,1,1
1362,2011,130000,100000,4,1,1,1
1308,2011,100000,120000,4,1,1,1
1904,2016,310000,27500,4,1,1,0
1308,2007,35000,10000,4,1,1,0
977,2010,200000,120000,4,1,1,2
1643,2009,270000,70000,1,1,1,1
985,2015,650000,80000,1,1,1,0
877,2015,509999,90000,1,1,1,0
390,2013,229999,70000,1,1,1,0
1866,2014,409999,188000,1,1,1,1
159,2011,130000,67840,4,1,1,0
2138,2013,95000,30000,4,1,1,0
1334,2016,225000,35000,4,1,1,1
1678,2017,775000,100000,1,1,1,0
1721,2017,420000,30000,4,1,1,0
743,2016,480000,70000,4,1,1,0
2409,2003,200000,149032,1,1,1,0
1078,2010,260000,380000,1,1,1,1
2318,2011,210000,84050,4,1,1,0
2460,2018,600000,15000,4,1,1,0
422,2009,140000,140000,1,1,1,1
1520,2010,130000,120000,4,1,1,2
1696,2006,130000,80000,4,1,1,2
109,2012,141000,128000,4,1,1,2
1079,2011,280000,120000,1,1,1,0
1569,2010,350000,30000,4,1,0,0
2174,2018,575000,70000,4,1,1,0
988,2015,550000,41000,4,1,1,0
2323,2011,420000,28100,4,1,1,0
1359,2006,120000,30000,4,1,1,1
1354,2015,320000,30000,4,1,1,0
622,2011,250000,35000,4,1,1,0
1572,2010,300000,22000,4,1,1,0
1715,2006,250000,70000,4,1,1,0
1524,2005,120000,100000,4,1,1,1
1055,2018,750000,70000,1,1,1,0
1151,2005,151000,200000,1,1,1,1
2186,2011,300000,120000,1,1,1,0
1511,2019,577000,3000,4,1,1,0
1348,2012,229999,50000,4,1,1,0
1053,2013,500000,50000,1,1,1,0
605,2019,840000,1500,4,1,0,0
2480,2017,900000,74000,1,1,1,0
590,2017,650000,25000,4,1,1,0
665,2016,250000,110000,4,1,1,0
2453,2016,550000,70000,1,1,1,0
1638,2007,250000,150000,1,1,1,3
1136,2013,350000,110000,1,1,1,1
105,2014,185000,90000,1,1,1,1
398,2010,229999,120000,4,1,1,2
2357,2016,1000000,65000,1,1,1,0
912,2009,150000,80000,4,1,1,1
1473,2013,600000,184000,1,1,1,0
1693,2013,270000,80000,0,1,1,1
1753,2005,60000,70000,4,1,1,1
1642,2013,525000,69000,1,1,1,1
2051,2012,83000,90000,1,1,1,1
665,2017,300000,8000,4,1,1,0
925,2012,350000,35000,4,1,1,0
925,2011,300000,45000,4,1,1,0
236,2011,250000,30000,1,1,1,0
1480,2018,700000,6200,4,1,1,0
1402,2020,250000,120000,4,1,1,1
1701,2016,350000,70000,4,1,1,0
1518,1998,80000,70000,4,1,1,0
1183,2017,850000,110000,1,1,1,0
784,2004,70000,158000,4,1,1,0
158,2007,90000,93000,4,1,1,2
173,2014,600000,110000,1,1,1,0
1359,2007,135000,57000,4,1,1,0
625,2005,150000,120000,4,1,1,0
1617,2009,240000,120000,4,1,1,0
2116,2011,215000,70000,1,1,1,0
1749,1999,50000,60000,4,1,1,3
469,2013,310000,100000,1,1,1,0
905,2008,220000,35000,4,1,1,0
1661,2008,195000,90000,1,1,1,2
923,2011,350000,98000,4,1,1,0
966,2013,360000,30000,4,1,1,0
742,2016,490000,26000,4,1,1,0
1362,2011,195000,46000,4,1,1,1
1359,2010,125000,80000,4,1,1,3
2230,2019,459999,10000,4,1,1,0
1334,2015,275000,16700,4,1,1,0
1610,2018,680000,70000,1,1,1,0
1623,2015,600000,7967,4,1,1,0
1672,2018,720000,20000,4,1,1,0
1643,2011,295000,50000,1,1,1,0
1906,2016,356000,9656,4,1,1,0
901,2011,225000,50000,4,1,1,0
407,2019,725000,17000,1,1,1,0
1904,2015,300000,10000,4,1,1,0
984,2013,400000,43000,4,1,1,1
817,2013,550000,50000,1,1,1,0
1710,2006,120000,90000,4,1,1,1
1293,2012,409999,100000,1,1,1,1
772,2010,110000,80000,4,1,1,1
1050,2012,450000,120000,1,1,1,0
301,2016,515000,68609,1,0,1,0
284,2018,925000,33360,1,0,1,0
1816,2019,860000,14317,4,0,1,0
394,2012,225000,87237,1,0,1,1
373,2017,500000,62960,1,0,1,0
1593,2017,600000,26634,4,0,0,0
392,2012,195000,163720,1,0,1,0
1701,2012,265000,67998,4,0,1,0
413,2018,650000,20706,1,0,1,0
385,2015,415000,100581,1,0,1,0
1871,2015,600000,67303,1,0,1,0
1541,2013,340000,79139,4,0,1,0
734,2014,350000,84784,1,0,1,0
1534,2012,265000,130376,1,0,1,1
2186,2017,625000,72000,1,1,1,0
853,2008,245000,127000,1,1,1,1
1643,2014,395000,120000,1,1,1,0
253,2010,190000,120000,1,1,1,1
2308,2012,450000,148000,1,1,1,1
1470,2018,955000,40000,1,1,1,0
1610,2013,525000,110000,1,1,1,0
2250,2017,550000,30000,4,1,1,0
378,2017,500000,15000,4,1,1,0
1560,2016,825000,33500,1,1,1,0
1137,2012,250000,70000,1,1,1,0
2303,2015,600000,10000,4,1,1,0
1193,2018,1325000,22053,1,1,1,0
1229,2016,770000,50000,1,1,1,0
135,2011,415000,78432,1,1,1,0
746,2011,825000,125000,1,1,1,1
264,2018,530000,80000,1,1,1,0
2374,2006,425000,270000,1,1,1,2
500,2012,310000,50000,4,1,1,1
2230,2017,390000,20000,4,1,1,0
655,2016,700000,30000,4,1,1,0
913,2010,200000,70000,4,1,1,1
2357,2013,1050000,7200,1,1,1,0
545,2014,580000,97000,1,1,1,0
665,2014,200000,60000,4,1,1,1
153,2013,245000,25000,4,1,1,0
912,2010,210000,94000,4,1,1,1
1379,2005,50000,90000,4,1,1,1
115,2012,700000,50000,1,1,0,1
2010,2019,660000,35000,1,1,1,0
558,2015,630000,117500,4,1,1,1
1281,2012,950000,78500,1,1,1,0
920,2018,740000,8000,4,1,1,0
375,2017,570000,25000,4,1,1,0
829,2012,450000,60000,1,1,1,2
212,2019,390000,10000,4,1,1,0
425,2009,180000,70000,4,1,1,1
2143,2015,130000,60000,4,1,1,0
531,2006,270000,70000,4,1,1,1
1314,1997,60000,25000,4,1,1,2
842,2006,170000,90000,4,1,1,2
642,2015,978999,90000,1,1,1,0
2226,2018,490000,25000,4,1,1,0
2226,2018,390000,25000,4,1,1,0
1342,2013,170000,60000,4,1,1,3
156,2008,45000,70000,4,1,1,0
1470,2016,640000,80000,1,1,1,1
1174,2013,500000,115717,1,1,1,0
418,2008,90000,110000,1,1,1,1
2009,2014,480000,70000,1,1,1,1
1651,2019,630000,4000,4,1,1,0
742,2016,330000,70000,4,1,1,3
905,2009,180000,70000,4,1,1,1
1620,2016,550000,55000,1,1,1,0
2177,2020,950000,5000,4,1,0,0
1053,2013,430000,100000,1,1,1,1
912,2014,348000,23000,4,1,1,1
1332,2014,196000,60000,4,1,1,1
1708,2010,150000,70000,4,1,1,1
802,2005,90000,82000,4,1,1,3
1708,2009,150000,60000,4,1,1,1
2191,2019,1250000,100000,1,1,1,0
1473,2015,600000,90000,1,1,1,2
1524,2016,220000,46706,4,0,1,0
2052,2006,110000,53523,4,0,1,0
105,2012,175000,56365,1,0,1,0
159,2011,160000,49563,4,0,1,0
1322,2004,65000,56432,4,0,1,0
1308,2002,60000,52365,4,0,1,1
1364,2007,120000,53512,4,0,1,1
784,2005,110000,53563,4,0,1,1
1219,2013,1000000,40000,1,1,0,0
1701,2010,220000,46533,4,0,1,0
1524,2005,105000,59635,4,0,1,1
1521,2008,114999,58632,4,0,1,1
1527,2008,110000,58632,3,0,1,1
1262,2016,850000,80000,1,1,0,1
1470,2016,750000,70000,1,1,1,0
1893,2017,265000,90000,4,1,1,0
271,2014,450000,110000,4,1,1,1
1180,2015,1125000,70000,1,1,1,0
1659,2009,270000,80000,4,1,1,0
1359,2007,130000,78000,4,1,1,0
1075,2017,660000,45000,1,1,1,0
1354,2015,240000,50000,4,1,1,1
1334,2017,275000,58000,4,1,1,0
2381,2012,750000,120000,1,1,1,0
99,2007,65000,30000,4,1,1,1
2188,2017,850000,162000,1,1,1,0
1703,2016,300000,50000,0,1,1,1
924,2018,555000,25000,4,1,1,1
1149,2015,825000,60000,1,1,1,0
783,2010,150000,70000,3,1,1,2
1612,2009,185000,138000,1,1,1,1
1362,2010,160000,48000,4,1,1,1
318,2012,500000,110000,1,1,0,0
1643,2014,375000,88000,1,1,1,1
2365,2015,900000,68000,1,1,1,0
742,2017,459999,70000,4,1,1,0
1872,2014,480000,80000,1,1,1,0
1642,2013,320000,100000,1,1,1,2
1642,2013,370000,96000,1,1,1,1
1749,2002,75000,30000,4,1,1,2
1534,2016,400000,60000,1,1,1,2
520,2005,250000,90000,4,1,0,1
1643,2014,425000,65000,1,1,1,0
1406,2014,325000,48000,4,1,1,0
920,2018,600000,40000,4,1,1,0
103,2012,120000,60000,1,1,1,1
1348,2012,200000,70000,4,1,1,1
1364,2008,100000,70000,4,1,1,2
730,2014,350000,70000,1,1,1,1
1362,2006,85000,150000,4,1,1,1
1358,2019,399000,10000,4,1,1,0
820,2014,580000,56000,1,1,1,0
218,2017,290000,30000,4,1,1,0
735,2014,380000,50000,4,1,1,1
391,2010,200000,120000,1,1,1,0
1703,2018,390000,40000,0,1,1,0
717,2017,500000,27500,4,1,1,0
1473,2012,520000,73000,1,1,1,0
1610,2017,650000,75000,1,1,1,0
1898,2018,380000,5000,4,1,1,0
1707,2010,275000,50000,3,1,1,0
1610,2015,520000,70000,1,1,1,0
1610,2015,610000,60000,1,1,1,0
1700,2004,85000,110000,4,1,1,0
1875,2013,490000,95000,1,1,1,0
665,2015,229999,34000,4,1,1,1
742,2015,411000,25000,4,1,1,0
1454,2019,362000,120000,0,1,1,1
2304,2014,550000,31000,1,1,1,0
1703,2018,459999,70000,0,1,1,0
1542,2011,190000,47000,4,1,1,0
1452,2018,358000,44000,4,1,1,0
2305,2012,278000,120000,1,1,1,1
231,2014,320000,39395,1,1,1,0
1886,2013,580000,67000,1,1,1,1
540,2019,1300000,20000,4,1,0,0
481,2018,825000,40000,1,1,1,0
2279,2004,170000,120000,4,1,1,1
2340,2014,1700000,80000,1,1,1,1
1273,2018,1050000,15000,1,1,1,0
109,2016,210000,50000,4,1,1,0
1171,2016,1250000,30000,1,1,1,0
1642,2012,320000,120000,1,1,1,1
137,2012,400000,64000,1,1,1,0
1538,2013,320000,120000,1,1,1,0
1362,2009,170000,59000,4,1,1,1
105,2012,155000,98000,1,1,1,0
2072,2012,240000,70000,1,1,1,0
1643,2011,320000,120000,1,1,1,1
1877,2015,620000,140000,1,1,1,1
2321,2015,550000,40000,1,1,1,0
545,2014,600000,90000,1,1,1,0
1273,2014,649000,117000,1,1,1,2
545,2014,625000,90000,1,1,1,0
163,2010,125000,70000,4,1,1,0
179,2009,305000,230000,1,1,1,1
1571,2010,285000,155000,4,1,1,1
2261,2015,600000,60000,1,1,1,1
1119,2016,426000,110000,4,1,1,0
2080,2010,180000,120000,1,1,1,0
835,2011,400000,100000,1,1,1,1
108,2010,120000,40000,4,1,1,1
2123,2012,300000,110000,1,1,1,1
1348,2011,190000,92500,4,1,1,1
1902,2019,380000,15000,4,1,1,0
1077,2019,740000,14000,1,1,1,0
218,2016,260000,35000,4,1,1,0
1354,2017,320000,32000,4,1,1,1
1703,2013,211000,90000,0,1,1,0
1355,2019,380000,14000,4,1,0,0
105,2014,160000,70000,1,1,1,2
868,2019,1270000,20000,4,1,0,0
1695,2011,300000,300000,3,1,1,0
1646,2015,405000,100000,1,1,1,0
1281,2015,850000,64800,1,1,1,0
1077,2017,680000,90000,1,1,1,0
891,2014,426999,80000,4,1,1,0
816,2015,525000,248000,1,1,1,0
2375,2014,1019999,60000,1,1,1,1
2361,2005,245000,120000,1,1,1,0
679,2015,869999,120000,1,1,1,0
1695,2010,160000,66444,3,1,1,0
1678,2016,700000,86000,1,1,1,0
1836,2012,300000,90000,1,1,1,0
576,2007,175000,218463,4,1,0,0
2380,2012,960000,153000,1,1,1,0
1238,2014,525000,70000,1,1,1,1
734,2015,345000,60000,1,1,1,0
471,2015,390000,50000,4,1,1,0
209,2015,275000,20000,4,1,1,0
141,2014,310000,35000,4,1,1,0
723,2017,500000,20000,4,1,1,0
151,2013,200000,70000,1,1,1,0
2461,2018,650000,53000,1,1,1,0
564,2018,1031000,60000,1,1,1,0
657,2018,330000,70000,4,1,1,0
753,2019,399000,4000,4,1,1,0
905,2012,250000,103000,4,1,1,0
1642,2013,375000,77000,1,1,1,0
2488,2012,375000,90000,1,1,1,0
825,2013,445000,87185,1,1,1,1
1700,2003,55000,167000,4,1,1,1
940,2016,611000,77000,1,1,1,0
816,2014,459999,110000,1,1,1,1
358,2011,275000,120000,1,1,1,1
782,2011,185000,170000,0,1,1,0
829,2012,390000,100000,1,1,1,1
159,2007,72000,40000,4,1,1,1
2308,2015,500000,125000,1,1,1,0
1703,2011,200000,137000,0,1,1,0
1285,2019,1575000,18000,1,1,1,0
742,2015,511000,30000,4,1,1,0
228,2009,150000,55000,4,1,1,0
2396,2020,1500000,40000,4,1,0,0
1334,2013,185000,80000,4,1,1,1
1375,2018,550000,30000,4,1,1,0
1354,2017,325000,3564,4,1,1,0
1611,2015,525000,80000,1,1,1,0
259,2018,1050000,13000,1,1,1,0
2098,2012,300000,120000,1,1,1,0
109,2011,120000,90000,4,1,1,0
781,2011,170000,50000,4,1,1,2
2097,2010,320000,42000,1,1,1,0
1408,2016,350000,17000,4,1,0,0
1583,2018,500000,40000,4,1,0,0
2105,2009,135000,137000,1,1,1,1
1902,2018,340000,20000,4,1,1,0
742,2020,330000,70000,4,1,1,1
1565,2011,350000,48756,4,1,1,1
878,2016,400000,110000,1,1,1,0
350,2014,325000,80322,1,0,1,0
1147,2015,1000000,35000,1,1,1,0
1567,2012,350000,70000,1,1,1,1
2308,2012,500000,90000,1,1,1,0
609,2015,550000,120000,1,1,1,1
2190,2015,925000,60000,1,1,1,0
1217,2010,509999,97000,1,1,0,1
1286,2011,250000,100000,1,1,1,1
951,2015,500000,36000,4,1,1,0
635,2019,1050000,27000,1,1,1,0
1450,2020,415000,15000,4,1,1,0
1336,2013,190000,60000,4,1,1,1
1610,2018,680000,120000,1,1,1,0
1335,2013,190000,60000,4,1,1,1
1165,2013,479000,173000,1,1,1,0
1334,2016,270000,60000,4,1,1,1
901,2008,170000,70000,4,1,1,2
1418,2018,764000,25000,4,1,1,0
1342,2017,310000,35000,4,1,1,0
1076,2017,620000,100000,1,1,1,1
674,2017,280000,31000,4,1,1,1
2336,2015,1500000,80000,1,1,0,1
728,2016,450000,40000,4,1,1,0
1789,2013,3600000,50000,1,1,0,0
355,2008,285000,60000,4,1,1,1
44,2009,1100000,60000,1,1,0,1
2488,2011,350000,110000,1,1,1,1
1460,2017,600000,35000,4,1,1,0
1375,2017,570000,35000,4,1,1,0
1354,2016,325000,20000,4,1,1,0
1261,2016,975000,54000,1,1,0,0
947,2015,480000,60000,4,1,1,0
1329,2014,185000,10300,4,1,1,0
640,2015,1050000,50000,1,1,0,0
1368,2019,760000,3000,4,1,1,0
2458,2019,570000,5000,4,1,1,0
346,2006,130000,145000,4,1,1,0
290,2015,775000,30000,4,1,0,0
63,2007,750000,60000,1,1,0,1
158,2010,140000,100000,4,1,1,1
1329,2016,220000,40000,4,1,1,0
772,2013,184000,15000,4,1,1,0
2409,2002,210000,275000,1,1,1,3
945,2017,440000,50000,4,1,1,1
955,2017,650000,80000,1,1,1,0
1230,2017,660000,50000,1,1,0,0
1454,2017,380000,30000,0,1,1,0
2289,2012,415000,125000,1,1,1,1
908,2012,225000,110000,4,1,1,0
1473,2013,600000,30000,1,1,1,1
1481,2014,620000,148000,1,1,1,1
1228,2016,750000,35000,1,1,1,0
735,2016,400000,80000,4,1,1,1
1696,2005,110000,110000,4,1,1,0
2078,2012,119000,95000,1,1,1,1
469,2015,600000,25000,1,1,1,0
1744,2011,200000,80000,0,1,1,0
2267,2014,280000,60000,1,1,1,1
1979,2013,375000,100000,4,1,1,0
204,2016,350000,50000,4,1,1,0
884,2017,620000,31000,1,1,1,0
1610,2017,570000,120000,1,1,1,0
1612,2012,290000,105000,1,1,1,1
1472,2016,711000,120000,1,1,1,0
1642,2012,370000,60000,1,1,1,0
1446,2020,550000,15000,4,1,1,0
1651,2013,325000,150000,4,1,1,1
478,2018,670000,93000,1,1,1,0
908,2017,385000,42000,4,1,1,1
781,2008,114999,80000,4,1,1,1
781,2010,200000,90000,4,1,1,0
1677,2019,860000,6500,1,1,0,0
1376,2018,600000,60000,1,1,1,0
1354,2016,265000,110000,4,1,1,0
2046,2015,155000,60000,0,1,1,1
1546,2019,900000,60000,1,1,1,0
1473,2013,650000,170000,1,1,1,2
1317,2004,70000,220000,4,1,1,1
1334,2012,180000,80000,4,1,1,0
672,2013,200000,57000,4,1,1,0
908,2014,300000,100000,4,1,1,0
839,2015,650000,40000,4,1,1,0
742,2014,400000,90000,4,1,1,1
1293,2012,310000,86000,1,1,1,0
2140,2009,70000,15000,4,1,1,0
1041,2017,675000,70000,1,1,1,1
271,2013,350000,120000,4,1,1,0
1354,2014,240000,80000,4,1,1,1
2092,2014,185000,80000,1,1,1,1
1362,2009,135000,100000,4,1,1,0
829,2011,500000,80000,1,1,1,0
2166,2010,300000,108957,1,1,1,0
2228,2017,328000,68000,4,1,1,1
1307,2015,575000,110000,1,1,1,1
1302,2012,700000,50000,1,1,1,0
1708,2008,105000,100000,4,1,1,2
1308,2008,60000,80000,4,1,1,1
1364,2008,112999,80000,4,1,1,2
2078,2015,229999,120000,1,1,1,1
395,2012,325000,150000,1,1,1,0
926,2017,650000,20000,4,1,1,0
2108,2009,85000,80000,1,1,1,1
608,2015,570000,93000,1,1,1,1
1643,2015,525000,134000,1,1,1,0
977,2013,350000,90000,4,1,1,1
1659,2007,250000,60000,4,1,1,0
1288,2010,300000,120000,1,1,1,1
1008,2017,1325000,30000,1,1,1,0
940,2017,650000,22200,1,1,1,0
724,2018,520000,6000,4,1,1,0
1656,2016,500000,32000,4,1,1,0
1902,2016,220000,90000,4,1,1,0
1413,2017,650000,78000,1,1,1,2
618,2017,819999,12000,4,1,1,0
1873,2016,645000,120000,1,1,1,0
1470,2015,780000,40000,1,1,1,0
530,2008,215000,110000,4,1,1,1
2373,2007,600000,260000,1,1,1,2
1359,2011,114999,10000,4,1,1,0
2048,2012,75000,12000,4,1,1,0
109,2011,120000,60000,4,1,1,0
1906,2016,250000,41000,4,1,1,0
1525,2018,200000,25000,4,1,1,0
466,2018,560000,50000,1,1,1,0
1511,2018,575000,10000,4,1,1,0
1075,2017,620000,40000,1,1,1,0
1207,2012,525000,120000,1,1,1,0
1610,2017,635000,40000,1,1,1,0
1320,2001,39000,42108,4,1,1,0
383,2017,550000,70000,1,1,1,1
1538,2009,145000,150000,1,1,1,2
2105,2007,130000,100000,1,1,1,2
1482,2017,825000,79000,1,0,1,0
2336,2015,1650000,91000,1,0,0,1
1679,2018,875000,50000,1,0,1,0
1439,2016,650000,81000,1,0,1,1
998,2014,2000000,51000,1,1,0,0
67,2018,2850000,27000,1,0,0,0
29,2018,2800000,26000,1,0,0,0
56,2018,3900000,17100,1,0,0,0
143,2013,246000,56000,1,0,1,0
1002,2019,1450000,22000,4,0,0,0
490,2017,850000,30000,4,0,0,0
2478,2015,560000,43001,1,0,1,0
1473,2015,575000,60000,1,0,1,0
1399,2019,470000,9000,4,0,0,0
2089,2014,221000,65000,1,0,1,0
316,2013,700000,62000,1,0,1,0
2497,2016,1950000,48000,1,0,0,0
640,2015,875000,72000,1,0,0,0
851,2017,850000,35000,1,1,1,2
1875,2013,550000,100600,1,1,1,2
1610,2013,480000,105000,1,1,1,2
1172,2017,1050000,90000,1,1,1,0
1053,2016,631000,92385,1,1,1,0
2152,2015,165000,25000,4,1,1,0
1540,2010,320000,60000,4,1,1,1
1544,2012,360000,100000,4,1,1,1
785,2004,130000,100000,4,1,0,1
682,2006,175000,25000,4,1,1,2
942,2016,725000,120000,1,1,1,0
241,2014,280000,185000,1,1,1,2
2463,2011,325000,134000,1,1,1,1
722,2018,500000,120000,4,1,1,0
1277,2014,825000,165000,1,1,1,1
1534,2016,350000,120000,1,1,1,2
934,2011,470000,89000,1,1,1,0
1140,2009,125000,120000,1,1,1,2
681,2006,140000,120000,4,1,0,0
481,2013,484999,50000,1,1,1,0
1334,2018,308000,15000,4,1,1,0
722,2019,570000,13000,4,1,1,0
2334,2010,900000,240000,1,1,1,0
1007,2017,1800000,45000,1,1,1,0
1092,2005,400000,30000,1,1,1,1
1593,2018,680000,28000,4,1,0,0
1620,2017,700000,70000,1,1,1,0
665,2014,280000,90000,4,1,1,0
2058,2010,125000,120000,1,1,1,1
333,2009,130000,100000,1,1,1,2
2488,2013,400000,120000,1,1,1,1
1277,2014,850000,120000,1,1,1,0
967,2014,475000,83000,1,1,1,1
424,2003,150000,40000,4,1,1,2
2331,2018,2900000,46000,1,1,1,0
2375,2015,1100000,137000,1,1,1,0
1334,2017,285000,25000,4,1,1,1
713,2018,650000,50000,1,1,1,0
1327,2012,275000,60000,4,1,1,0
1308,2000,60000,100000,4,1,1,1
1123,2011,229999,105000,1,1,1,1
1350,2015,300000,20000,4,1,1,0
1472,2016,940000,50000,1,1,1,0
1437,2015,600000,120000,1,1,1,1
1370,2017,800000,70000,1,1,1,0
1841,2017,580000,90000,1,1,1,1
2248,2018,450000,75000,4,1,1,0
135,2011,290000,82500,1,1,1,1
481,2014,530000,110000,1,1,1,0
845,2019,960000,20000,1,1,1,0
522,2009,290000,110000,4,1,1,2
1806,2008,160000,100000,1,1,1,0
1404,2017,400000,52000,4,1,1,0
1675,2017,700000,90000,1,1,1,0
2488,2012,361000,90000,1,1,1,0
980,2013,390000,53000,1,1,1,1
2057,2012,200000,180000,1,1,1,0
1642,2013,500000,53000,1,1,1,0
292,2015,680000,50000,4,1,1,0
1334,2013,235000,52000,4,0,1,0
1272,2018,1700000,15000,1,1,1,0
1260,2015,1200000,50000,1,1,0,1
547,2014,630000,56000,1,1,1,1
385,2018,640000,82000,1,1,1,0
888,2014,355000,121000,4,0,1,0
1208,2012,560000,101903,1,1,1,1
1608,2018,580000,120000,1,1,1,0
392,2010,185000,85568,1,0,1,0
1388,2019,660000,10000,4,1,0,0
658,2014,220000,10000,4,1,1,0
781,2007,150000,60000,4,1,1,3
1634,2019,509999,10000,4,1,1,0
1054,2014,515000,60000,1,1,1,0
1760,2014,1250000,42000,4,1,0,0
127,2014,350000,50000,1,1,1,3
1354,2018,375000,11500,4,1,1,0
637,2019,950000,15000,1,1,1,0
1620,2015,615000,32000,1,1,1,0
1634,2011,275000,50000,4,1,1,0
77,2020,7200000,5000,1,1,0,0
1450,2017,400000,10000,4,1,1,0
1548,2019,930000,15000,1,1,1,0
1613,2012,310000,100000,4,1,1,0
2308,2012,320000,120000,1,1,1,0
2391,2016,1670000,25000,1,1,1,1
1600,2013,356000,70000,1,1,1,1
538,2013,500000,32000,4,1,1,0
2228,2018,409999,35000,4,1,1,1
1681,2019,980000,50000,1,1,1,0
1059,2005,150000,100000,1,1,1,1
605,2019,750000,3100,4,1,0,0
1995,2013,500000,60000,4,1,0,0
1642,2013,355000,170000,1,1,1,0
2059,2011,200000,50000,1,1,1,1
2356,2008,370000,120000,1,1,1,1
891,2015,450000,20000,4,1,1,0
742,2015,486000,10000,4,1,1,0
1555,2011,242000,120000,1,1,1,0
717,2018,580000,25000,4,1,1,0
285,2014,500000,130000,1,1,1,1
2404,2004,170000,120000,4,1,1,1
1241,2016,710000,60000,1,1,1,0
1936,2012,220000,70000,1,1,1,2
1583,2020,654000,1000,4,1,0,0
1973,2019,835000,10000,4,1,0,0
347,2010,250000,47000,4,1,1,0
1651,2019,600000,18000,4,1,1,0
1613,2016,459999,60000,4,1,1,0
1889,2018,275000,20000,4,1,1,0
363,2017,408000,60000,4,1,1,0
1275,2018,1200000,25000,1,1,1,0
889,2014,375000,52000,4,1,1,0
1362,2006,94500,44000,4,1,1,0
2470,2011,300000,17000,4,1,1,0
516,2009,350000,35000,4,1,1,0
2334,2011,975000,120000,1,1,1,2
966,2015,600000,100000,4,1,1,0
2355,2014,700000,300000,1,1,1,1
1077,2017,640000,90000,1,1,1,0
643,2017,1110000,186000,1,1,1,0
1473,2014,570000,79000,1,1,1,1
2347,2010,451999,120000,1,1,1,0
1904,2016,240000,59300,4,1,1,0
2263,2015,350000,60000,1,1,1,0
2494,2012,360000,60000,4,1,1,2
399,2010,250000,80000,4,1,1,1
1651,2019,550000,11500,4,1,1,0
672,2012,180000,56000,4,1,1,0
592,2016,425000,68000,1,1,1,0
2228,2019,409999,25000,4,1,1,0
2228,2018,438999,25000,4,1,1,0
1821,2014,225000,100000,4,1,1,0
1074,2017,580000,95000,1,1,1,0
1617,2008,200000,100000,4,1,1,0
774,2006,75000,90000,4,1,1,1
225,2013,250000,47000,1,1,1,0
1534,2011,170000,175000,1,1,1,1
1591,2010,300000,60000,4,1,1,1
1059,2005,160000,300000,1,1,1,2
1610,2014,409999,150000,1,1,1,2
931,2012,350000,110000,1,1,1,2
1902,2019,310000,25000,4,1,1,0
1362,2010,135000,95000,4,1,1,2
1538,2010,220000,100000,1,1,1,0
722,2017,570000,20000,4,1,1,0
1610,2014,500000,84000,1,1,1,0
942,2016,875000,40000,1,1,1,0
2079,2011,210000,100000,1,1,1,0
2079,2011,210000,120000,1,1,1,0
783,2010,200000,80000,3,1,1,1
1359,2011,175000,175000,4,1,1,1
921,2017,700000,30000,4,1,1,0
719,2019,550000,28000,4,1,0,0
963,2009,210000,89322,4,1,1,1
105,2013,175000,76000,1,1,1,0
1362,2012,180000,70000,4,1,1,1
1360,2007,118000,110000,4,1,1,1
844,2007,170000,120000,1,1,1,1
1737,2009,120000,110000,4,1,1,1
1664,2018,700000,60000,1,1,1,0
1692,2007,80000,63000,4,1,0,2
1600,2016,425000,120000,1,1,1,2
945,2017,625000,23511,4,1,1,0
926,2017,640000,22512,4,1,1,0
910,2010,180000,120000,4,1,1,0
1538,2009,155000,120000,1,1,1,0
1699,2007,85000,100000,4,1,1,2
910,2011,250000,70000,4,1,1,0
838,2017,1000000,15000,4,1,0,0
189,2016,350000,16500,4,1,1,0
1620,2018,740000,50000,1,1,1,0
211,2018,300000,19000,4,1,1,0
