selling_price,torque,max_power,km_driven
250000,190.0,75.0,100000
290000,290.0,120.0,120000
525000,114.0,82.0,60000
250000,290.0,120.0,110000
430000,90.0,67.04,10000
630000,115.0,83.1,35000
550000,114.0,84.0,23000
630000,190.0,74.0,15000
850000,280.0,120.0,20000
455000,180.0,63.0,90000
445000,180.0,63.0,90000
370000,219.6,88.76,80000
500000,114.0,82.0,50000
140000,135.4,70.0,185000
550000,113.0,81.8,40000
300000,91.0,67.0,30000
150000,140.0,69.0,120000
229999,90.0,67.1,500000
880000,280.0,120.0,46000
900000,343.0,171.0,120000
720000,200.0,75.0,80000
550000,219.7,88.73,90000
720000,200.0,75.0,90000
535000,190.0,74.0,70000
320000,180.4,71.0,91000
500000,219.7,88.73,90000
525000,200.0,88.76,110000
220000,91.0,67.0,90000
350000,114.0,84.0,50000
530000,240.0,100.0,60000
215000,69.0,47.3,35000
335000,250.0,103.6,100000
320000,180.4,71.0,90000
135000,160.0,68.0,120000
175000,90.0,66.1,95000
800000,195.0,62.1,35000
78000,102.0,65.3,38000
565000,145.0,117.3,56000
575000,219.7,88.73,50000
170000,74.5,55.2,70000
250999,69.0,47.3,30000
950000,330.0,140.0,188000
650000,145.0,117.3,60000
550000,320.0,138.1,133000
650000,20.4,102.0,160000
800000,330.0,140.0,150000
250999,69.0,47.3,30000
170000,69.0,47.3,60000
250000,135.0,69.0,30000
312000,131.0,98.82,80000
250000,69.0,47.3,20000
200000,74.5,55.2,80000
670000,200.0,75.0,73000
270000,74.5,55.2,50000
360000,195.0,62.1,200000
630000,190.0,74.0,46000
55599,59.0,37.0,36088
400000,98.0,45.0,50000
764000,130.0,91.1,25000
710000,195.0,62.1,30000
1575000,400.0,153.86,30000
1050000,321.0,139.01,13000
1000000,138.0,103.2,15000
650000,200.0,88.5,44000
600000,205.0,98.59,63000
509999,240.0,100.0,110000
610000,114.0,82.0,14000
310000,69.0,47.3,35000
720000,195.0,62.1,35000
158000,135.0,69.0,110000
175000,13.5,70.0,85700
217000,113.0,73.9,120000
484999,200.0,98.6,50000
550000,180.4,71.0,35000
280000,114.0,85.8,70000
350000,146.0,99.6,90000
1150000,330.0,140.0,42000
420000,114.0,82.0,30000
290000,11.4,80.0,90000
180000,108.0,79.4,60000
160000,101.0,73.0,162000
66000,51.0,37.48,70000
369000,90.0,67.04,20000
300000,320.0,138.1,80000
350000,180.0,63.0,90000
220000,11.4,80.0,120000
160000,19.0,80.0,220000
221000,190.0,75.0,100000
400000,140.0,88.7,35000
250000,224.0,164.7,120000
390000,180.0,63.0,120000
190000,101.0,73.0,110000
300000,72.0,53.3,60000
750000,219.7,88.73,27000
650000,190.0,74.0,50000
635000,109.0,86.7,40000
520000,259.8,126.32,88000
1500000,320.0,140.0,50000
415000,259.8,126.32,80000
700000,219.66,88.76,60000
484999,113.0,81.8,26000
120000,16.3,68.0,80000
220000,74.5,55.2,60000
320000,111.7,78.9,80000
375000,190.0,74.0,90000
440000,259.8,126.32,80000
550000,113.75,81.86,15000
640000,190.0,74.0,35000
420000,170.0,67.04,120000
330000,160.0,70.0,63000
800000,250.0,108.62,25000
240000,90.0,67.1,64500
360000,190.0,77.0,100000
750000,259.9,126.2,40000
570000,114.7,81.83,15000
450000,170.0,67.04,25000
270000,114.0,85.8,82000
459999,200.0,88.76,87000
240000,90.0,67.05,80000
320000,248.0,108.45,110000
149000,200.0,88.8,148000
1500000,320.0,140.0,40000
180000,124.6,93.7,70000
185000,96.1,62.1,70000
65000,59.0,37.0,40000
130000,13.5,70.0,120000
330000,160.0,67.0,60000
190000,200.0,90.0,90000
501000,190.0,74.0,68000
600000,200.0,98.6,24500
570000,330.0,140.0,77000
450000,200.0,98.6,85000
285000,132.0,88.73,45500
490000,190.0,74.0,67000
500000,190.0,74.0,77000
275000,74.5,55.2,47000
440000,113.0,84.48,57000
825000,219.7,88.73,71500
411000,170.0,67.04,110000
470000,190.0,74.0,82000
445000,190.0,74.0,70000
752000,190.0,74.0,28000
650000,250.0,103.52,125000
450000,190.0,74.0,67000
350000,146.0,118.0,93500
511000,113.0,81.8,8500
700000,190.0,74.0,80000
1800000,360.0,171.5,30000
550000,112.0,86.8,14200
142000,16.3,68.0,97000
725000,320.0,138.0,90000
630000,114.7,81.83,30000
480000,114.7,81.83,50000
330000,90.0,67.05,30000
500000,103.0,80.0,20000
300000,180.0,73.9,60300
400000,200.0,88.7,35000
320000,320.0,138.03,80000
180000,99.04,68.05,44391
530000,190.0,74.0,58000
600000,195.0,62.1,40000
780000,200.0,88.5,66000
700000,200.0,98.6,110000
175000,150.0,57.6,56315
735000,195.0,70.0,70000
325000,170.0,67.06,120000
225000,19.0,80.0,100000
350000,200.0,88.7,90000
110000,7.8,57.5,120000
85000,90.0,67.1,160000
225000,190.0,73.9,120000
111000,190.0,75.0,100000
150000,84.0,67.0,70000
300000,74.5,55.2,15151
630000,280.0,120.0,60000
206000,99.04,68.05,100000
70000,90.0,67.1,110000
567000,113.75,81.86,7000
65000,90.0,67.1,35000
550000,190.0,74.0,60000
140000,111.7,78.9,70000
300000,72.0,53.3,30000
400000,114.0,82.0,128000
340000,190.0,74.0,160000
850000,20.4,102.0,120000
570000,190.0,74.0,15000
699000,190.0,74.02,60000
355000,109.0,86.8,80000
690000,190.0,74.0,80000
180000,16.3,68.0,114321
200000,135.4,70.0,120000
575000,290.0,120.0,120000
415000,170.0,67.06,146000
350000,99.04,68.05,30000
350000,74.5,55.2,20000
632000,170.0,67.05,150000
325000,85.0,61.7,70000
511000,177.5,147.5,90000
300000,146.0,118.0,100000
70000,90.0,67.1,188000
180000,99.04,68.05,100000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
730000,114.7,81.83,37333
450000,200.0,88.76,15000
550000,250.0,198.25,330000
420000,77.0,58.16,60000
509999,170.0,67.05,80000
905000,200.0,100.6,110000
240000,190.0,74.0,134000
140000,62.0,46.3,72000
300000,20.4,102.0,140000
300000,114.0,85.8,80000
225000,190.0,73.9,120000
860000,200.0,100.6,90000
400000,200.0,83.8,100000
190000,114.0,85.8,90000
350000,200.0,98.6,140000
75000,90.3,62.0,120000
860000,200.0,88.5,35000
250000,90.0,67.05,50000
700000,219.7,88.7,82000
399000,190.0,74.0,70000
320000,114.0,85.8,90000
2000000,360.0,168.5,60000
1100000,320.0,141.0,79000
750000,20.4,102.0,291000
750000,20.4,102.0,250000
530000,180.0,63.0,20000
750000,200.0,88.5,53000
450000,140.0,69.0,89000
459999,114.0,85.8,35000
235000,90.0,67.1,43000
180000,96.1,62.1,80000
140000,9.8,63.0,80000
620000,219.7,88.73,110000
190000,74.5,55.2,100000
380000,74.5,55.2,25000
1145000,205.0,98.96,20000
540000,190.0,74.0,70000
800000,20.4,102.0,197000
150000,8.6,64.0,100000
55000,59.0,37.0,70000
919999,330.0,140.0,140000
135000,62.0,46.3,50000
340000,114.0,84.0,40300
525000,20.4,102.0,120000
411000,90.0,67.04,25000
150000,90.0,67.1,155000
575000,110.0,88.7,50000
595000,114.7,81.83,30030
525000,114.0,82.0,29029
335000,113.0,73.9,72072
300000,160.0,68.0,54000
415000,219.7,88.73,82082
925000,330.0,140.0,48000
750000,130.0,91.1,20000
1150000,259.87,126.2,49000
260000,104.0,67.0,35000
347000,190.0,73.9,80600
195000,74.5,55.2,58609
320000,77.0,58.16,43000
590000,114.7,81.83,16500
650000,20.4,102.0,138000
509999,200.0,75.0,165500
350000,190.0,73.9,120000
749000,260.0,108.5,30000
150000,135.0,69.0,70000
58000,78.0,60.0,170000
200000,160.0,64.1,120000
240000,190.0,74.0,168000
515000,200.0,98.6,60000
145000,62.0,46.3,120000
450000,90.0,67.04,5800
179000,90.0,66.1,68700
220000,14.9,103.2,108000
500000,140.0,88.7,40000
190000,160.0,67.0,100000
200000,142.5,56.3,40000
850000,150.0,121.36,90000
270000,110.0,73.9,60000
335000,74.5,55.2,17000
459999,90.0,67.04,5000
710000,200.0,88.5,60000
330000,190.0,74.0,140000
1515000,350.0,170.0,15000
750000,170.0,108.5,25000
160000,90.3,62.1,50000
215000,142.5,56.3,60000
60000,51.0,38.0,40000
480000,114.0,85.8,72000
140000,200.0,88.8,195000
200000,74.5,55.2,70000
400000,160.0,63.1,83000
180000,74.5,55.2,100000
550000,113.0,81.8,25000
550000,190.0,74.0,50000
550000,200.0,88.76,67000
270000,90.0,67.1,30000
315000,160.0,63.12,85000
875000,247.0,105.0,25000
400000,20.4,102.0,170000
540000,200.0,75.0,110000
350000,77.0,58.16,60000
360000,259.8,126.32,80000
300000,90.0,67.04,31000
350000,160.0,70.0,100000
650000,240.0,100.0,130000
350000,90.0,67.04,20000
700000,205.0,98.59,60000
415000,190.0,74.0,102996
830000,260.0,108.5,35000
430000,104.0,67.0,5000
850000,205.0,98.59,60000
650000,115.0,83.14,70000
120000,24.0,110.0,120000
730000,240.0,100.0,65100
525000,113.0,81.8,20000
600000,220.0,88.73,108000
150000,96.1,62.1,77000
409999,90.0,67.04,18500
500000,145.0,117.3,35000
475000,259.8,126.32,80000
190000,74.5,55.2,70000
750000,330.0,140.0,80000
525000,248.0,108.5,120000
495000,380.0,163.7,82000
550000,219.7,88.73,60000
595000,330.0,140.0,129000
2000000,343.0,142.0,120000
400000,320.0,138.03,120000
500000,209.0,91.72,96500
340000,90.0,67.1,52412
480000,205.0,98.59,87452
750000,205.0,98.96,17000
100000,84.0,67.0,66530
425000,209.0,91.72,96500
285000,146.0,116.3,79000
625000,240.0,100.0,50000
170000,197.0,75.0,60000
459999,140.0,88.7,35000
450000,209.0,91.72,120000
650000,113.0,81.8,10000
600000,114.73,81.86,15000
178000,69.0,47.3,70000
300000,69.0,47.3,5000
150000,62.0,46.3,40000
590000,114.73,81.86,10000
310000,74.5,55.2,25000
400000,140.0,88.7,53000
520000,290.0,120.0,110000
300000,185.0,75.0,200000
1000000,200.0,110.0,22000
65000,90.0,67.1,70000
509999,200.0,98.6,75000
221000,90.0,67.1,70000
390000,153.0,103.2,64000
350000,103.0,80.0,60000
195000,62.0,46.3,40000
1750000,550.0,241.4,110000
600000,290.0,120.0,60000
615000,219.7,88.73,72000
350000,219.6,88.76,70000
140000,150.0,57.6,75000
650000,219.7,88.73,32331
1100000,259.9,126.2,70000
285000,22.4,90.0,80000
190000,90.3,62.0,20000
350000,134.0,97.7,110000
400000,114.0,82.0,40000
2100000,245.0,163.7,40000
434999,114.7,81.83,90000
450000,114.0,85.8,50000
45000,71.0,53.0,137000
450000,114.7,81.83,60000
580000,190.0,74.0,30000
900000,259.9,126.2,98000
140000,135.0,69.0,120000
525000,113.75,81.86,30000
114999,135.0,69.0,120000
399000,114.0,84.0,40000
275000,135.0,71.0,90000
340000,22.4,90.0,80000
222000,74.5,55.2,120000
850000,402.0,184.0,200000
70000,8.5,53.5,110000
430000,114.0,84.0,38000
430000,114.0,84.0,35000
500000,240.0,78.0,120000
500000,248.0,108.45,110000
229999,190.0,75.0,140000
600000,290.0,120.0,155000
500000,160.0,63.1,80000
315000,180.0,63.0,120000
265000,90.0,67.1,80000
350000,215.0,99.0,110000
200000,140.0,70.0,230000
114999,85.0,52.8,172000
425000,114.7,81.83,25000
900000,205.0,98.96,35000
550000,290.0,120.0,126000
900000,200.0,98.6,30000
165000,99.04,68.05,97000
850000,259.9,126.2,120000
850000,259.8,126.32,120000
550000,247.0,105.0,80000
500000,190.0,73.9,60000
160000,99.04,68.05,60000
670000,200.0,98.6,60000
430000,190.0,74.0,90000
375000,114.0,82.0,30000
500000,190.0,74.0,35000
500000,190.0,74.0,35000
1350000,330.0,140.0,25000
600000,250.0,108.62,40000
1200000,259.9,126.2,25000
3750000,540.0,241.0,56000
795000,113.0,81.8,41779
625000,110.0,88.7,54000
2900000,500.0,204.0,31000
625000,190.0,74.0,37000
1400000,173.0,138.03,13534
1450000,173.0,138.1,7000
2700000,300.0,136.0,23000
550000,114.0,82.0,23456
1925000,360.0,171.5,43000
1225000,330.0,140.0,39000
530000,190.0,74.0,40000
1900000,250.0,113.4,5000
844999,200.0,88.5,70000
650000,250.0,103.52,99000
750000,113.0,81.8,15000
6000000,620.0,261.4,28156
150000,108.0,79.4,70000
475000,114.0,85.8,40000
375000,290.0,120.0,136500
425000,190.0,77.0,70000
800000,200.0,98.6,90000
40000,59.0,37.0,32000
509999,90.0,67.0,8000
387000,170.0,67.04,170000
95000,12.0,68.0,120000
340000,190.0,75.0,110000
1000000,330.0,140.0,100000
160000,160.0,68.0,115000
365000,290.0,120.0,120000
300000,180.0,75.0,265000
260000,190.0,75.0,90000
860000,110.0,88.7,40000
114999,14.9,103.2,55000
100000,62.0,46.3,90000
565000,250.0,103.2,111000
450000,260.0,112.0,120000
625000,115.0,83.1,15000
330000,90.0,67.05,50000
1300000,259.9,126.2,40000
65000,12.4,70.0,50000
480000,114.0,84.0,45000
400000,140.0,69.0,35000
500000,320.0,138.0,80000
320000,260.0,112.0,120000
750000,330.0,140.0,90000
620000,195.0,70.0,100000
300000,190.0,73.9,120000
1405000,151.0,121.3,15000
282000,69.0,47.3,15000
700000,113.0,81.8,15000
700000,215.0,99.0,70000
600000,205.0,98.59,135000
290000,250.0,103.5,80000
430000,327.0,147.9,80000
575000,114.7,81.83,19000
180000,90.0,67.1,77000
229999,190.0,73.94,120000
800000,113.0,81.8,10000
60000,90.3,63.0,110000
150000,145.0,104.68,110000
100000,140.0,70.0,90000
850000,219.7,88.73,50000
220000,142.5,56.3,50000
250000,69.0,47.3,40000
125000,190.0,74.0,120000
1200000,151.0,121.3,27000
250000,140.0,70.0,100000
440000,219.7,88.73,70000
400000,114.0,84.0,40000
1000000,151.0,121.3,10000
600000,200.0,98.6,160000
250000,11.4,80.0,60000
120000,90.0,67.1,60000
390000,260.0,112.0,78000
458000,99.0,68.0,30000
950000,205.0,98.96,20000
650000,113.0,81.8,21000
400000,190.0,74.0,70000
400000,114.0,82.0,70000
100000,62.0,46.3,42500
350000,111.8,78.9,25000
450000,320.0,138.1,80000
350000,28.3,116.6,90000
250000,180.0,73.9,80000
450000,195.0,62.1,146000
157000,59.0,37.0,47200
1500000,360.0,152.87,60000
1500000,360.0,152.87,60000
600000,114.7,81.83,35000
250999,250.0,83.8,120000
350000,170.0,132.0,80000
300000,91.0,67.0,34000
819999,200.0,83.8,50000
409999,135.4,70.0,100000
275000,14.9,103.2,52000
497000,200.0,88.76,110000
500000,114.7,81.83,70000
170000,176.0,83.0,120000
515000,204.0,89.84,68609
925000,205.0,98.59,33360
1460000,300.0,121.0,5000
2700000,380.0,174.57,10000
830000,260.0,108.5,35000
975000,205.0,98.96,30000
620000,120.0,94.93,15000
860000,142.0,104.55,14317
430000,104.0,67.0,5000
1227000,145.0,117.6,5000
860000,145.0,117.3,28000
950000,205.0,98.96,40000
225000,160.0,68.05,87237
500000,320.0,147.9,99500
500000,215.0,99.0,62960
1700000,250.0,141.0,16500
545000,200.0,88.76,110000
400000,190.0,74.0,72000
650000,190.0,74.02,50000
114999,14.9,103.2,55000
562000,190.0,74.0,60000
96000,250.0,83.1,120000
2711000,430.0,177.0,9000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
5400000,400.0,190.0,7500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
210000,190.0,74.0,120000
2711000,430.0,177.0,9000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
590000,204.0,89.75,80000
350000,180.4,71.0,120000
484999,113.0,81.8,30000
240000,135.4,70.0,110000
500000,20.4,102.0,219000
300000,69.0,47.3,80000
750000,200.0,88.5,80000
574000,115.0,83.14,35000
200000,200.0,88.8,167000
1100000,259.9,126.2,94000
350000,96.1,62.1,80000
70000,59.0,37.0,100000
120000,10.7,70.0,90000
700000,200.0,100.0,246000
500000,115.0,83.1,10000
370000,135.0,69.01,90000
600000,114.0,83.81,5200
100000,78.0,60.0,120000
409999,190.0,74.0,90000
600000,113.75,81.86,5000
550000,115.0,82.0,10500
950000,245.0,108.45,26000
645000,290.0,120.0,139000
750000,330.0,140.0,60000
650000,24.5,178.0,40000
800000,140.0,110.4,25000
350000,173.0,138.0,60000
700000,140.0,110.4,25000
335000,114.0,85.8,15000
270000,190.0,73.9,110000
120000,9.8,63.0,120000
125000,145.0,104.68,120000
150000,84.0,64.0,35000
310000,69.0,47.3,13000
625000,190.0,74.0,50000
600000,114.73,81.86,25000
180000,101.0,73.0,110000
700000,113.0,88.5,5000
121000,59.0,37.0,50000
350000,114.0,82.0,80000
869999,200.0,100.0,225000
2711000,430.0,177.0,9000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
80000,8.6,64.0,100000
120000,99.04,68.05,93331
370000,277.5,115.0,120000
750000,248.0,108.5,70000
484999,180.0,63.0,100000
860000,145.0,117.3,28000
650000,190.0,74.02,50000
650000,200.0,88.8,90000
710000,219.7,88.7,40000
430000,215.0,99.0,113000
305000,190.0,75.0,188000
220000,160.0,68.0,100000
150000,190.0,90.0,225000
660000,240.0,100.0,67000
140000,150.0,57.6,70000
2450000,450.0,187.7,60000
625000,250.0,108.495,34000
198000,13.1,100.0,110000
130000,90.0,67.1,140000
540000,146.0,116.3,100000
550000,113.75,81.86,10000
475000,90.0,67.04,30000
217000,113.0,73.9,120000
750000,113.0,81.8,6500
350000,103.0,80.0,80000
400000,290.0,120.0,100000
570000,170.0,67.05,120000
180000,74.5,55.2,120000
68000,121.0,77.0,110000
280000,210.0,66.0,150000
2600000,500.0,203.2,100000
700000,250.0,83.83,63000
1850000,300.0,136.0,40000
685000,204.0,89.84,109000
565000,190.0,73.94,114000
1600000,250.0,177.5,33000
395000,160.0,70.0,160000
425000,219.6,88.76,101000
1350000,250.0,108.6,5400
1950000,400.0,183.0,45000
535000,91.0,67.0,31000
500000,91.0,67.0,31000
700000,259.8,126.32,117000
1100000,400.0,187.74,102000
900000,350.0,175.0,108000
425000,113.0,81.8,75000
1600000,400.0,170.0,74000
325000,215.0,98.96,158000
2700000,380.0,174.57,10000
950000,205.0,98.96,40000
1140000,260.0,108.5,10000
980000,320.0,147.94,53000
1920000,350.0,170.0,20000
808000,175.0,108.6,5000
550000,114.0,85.8,30000
215000,62.0,46.3,64000
512000,112.0,86.8,10500
215000,62.0,46.3,50000
500000,250.0,103.5,60000
700000,250.0,103.52,35000
525000,320.0,138.03,135000
550000,290.0,120.0,70000
750000,200.0,88.5,80000
395000,90.0,67.0,25000
675000,114.7,81.83,5000
140000,96.1,62.1,80000
430000,290.0,120.0,120000
2711000,430.0,177.0,9000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
300000,90.0,67.04,10000
355000,205.0,76.9,68000
250000,200.0,90.0,70000
125000,102.0,65.3,50000
150000,190.0,74.0,80000
810000,200.0,88.5,29700
671000,132.3,98.63,20000
295000,69.0,47.3,20000
850000,200.0,88.5,40000
409999,190.0,74.0,90000
600000,130.0,93.7,90000
600000,195.0,62.1,80000
550000,190.0,74.0,56000
650000,200.0,75.0,50000
655000,200.0,75.0,50000
130000,115.0,68.0,74000
400000,248.0,108.45,123000
155000,62.0,46.3,54000
250000,100.0,64.1,50000
500000,104.0,67.05,10000
565000,99.0,68.0,10000
900000,205.0,98.96,40000
