torque,max_power,km_driven,selling_price
69.0,47.3,30000,310000
219.7,88.73,60000,550000
140.0,105.5,12800,1080000
20.4,102.0,90000,449000
74.5,55.2,60000,220000
190.24,73.97,50000,650000
113.0,81.8,10000,610000
113.75,81.86,2000,775000
200.0,97.9,40000,1200000
113.0,73.9,70000,200000
113.0,81.8,15000,620000
113.75,81.86,26500,500000
195.0,62.1,200000,360000
215.0,99.0,25000,515000
190.24,73.97,29000,700000
280.0,120.0,70000,800000
74.5,55.2,80000,225000
210.0,66.0,150000,280000
190.0,73.9,110000,340000
154.9,121.3,55340,760000
110.0,88.7,30000,610000
259.8,126.32,65000,484999
180.4,71.0,74000,401000
330.0,140.0,39000,1225000
190.0,74.0,90000,575000
90.0,67.04,22000,330000
90.0,67.04,25000,350000
104.0,67.05,49000,275000
200.0,88.5,10000,892000
90.0,67.04,50000,320000
200.0,98.6,27483,600000
7.8,57.5,40000,200000
259.9,126.2,80000,600000
200.0,83.8,100000,650000
330.0,140.0,80000,600000
200.0,83.8,40000,650000
172.5,73.8,120000,370000
200.0,98.6,90000,600000
90.0,67.05,10000,390000
113.75,81.86,5000,500000
420.7,194.3,220000,800000
114.0,82.0,20000,450000
172.5,73.8,80000,450000
62.0,46.3,28000,130000
190.0,74.0,68000,370000
104.0,67.0,71850,225000
200.0,98.6,110000,475000
250.0,103.6,125000,275000
114.0,82.0,25000,445000
200.0,98.6,100000,450000
150.0,57.6,56000,221000
113.0,81.8,9161,500000
172.0,130.0,90000,375000
219.7,88.7,82000,700000
135.0,69.01,50700,300000
195.0,62.1,146000,450000
240.0,78.0,120000,500000
200.0,88.8,96000,425000
14.9,103.2,55000,114999
290.0,120.0,120000,450000
180.4,71.0,72000,375000
22.4,90.0,116500,350000
114.0,85.8,120000,170000
90.3,62.0,70000,90000
62.0,46.3,125000,140000
205.0,98.96,12000,930000
110.0,88.7,56494,550000
51.0,38.0,7000,45000
219.7,88.73,60000,550000
260.0,112.0,168000,229999
222.0,177.6,144030,600000
142.5,56.3,74321,190000
99.0,68.0,5000,509999
84.0,67.0,577414,194000
90.0,67.1,70000,199000
230.0,80.84,37516,346000
200.0,88.8,90000,220000
259.9,126.2,58000,850000
20.4,102.0,193623,330000
130.0,93.7,13250,635000
190.0,74.02,60000,730000
290.0,120.0,101903,560000
320.0,147.94,110000,503000
74.5,55.2,80000,200000
62.0,46.3,175000,175000
91.0,67.0,25000,360000
248.0,108.45,100000,375000
259.8,126.32,120000,575000
72.0,53.3,60000,300000
113.0,81.8,15000,800000
7.8,57.5,90000,105000
200.0,100.6,121000,700000
222.0,177.6,55000,450000
230.0,88.0,53000,650000
180.0,63.0,120000,315000
113.0,85.0,71000,229999
113.75,81.86,28643,396000
114.0,85.8,100000,200000
190.0,74.0,60000,325000
115.0,83.14,110000,615000
113.0,85.0,60000,250000
72.0,53.3,15000,380000
200.0,100.0,225000,869999
247.0,105.0,35000,900000
24.0,110.0,70000,320000
320.0,138.1,55000,575000
200.0,98.63,25000,780000
215.0,98.97,1001,750000
330.0,140.0,40000,1000000
343.0,171.0,151000,800000
113.0,81.8,51000,550000
130.0,93.7,11918,625000
200.0,90.0,110000,229999
113.0,73.9,85000,204999
90.0,67.05,58343,225000
59.0,37.0,80000,50000
110.0,88.7,105429,612000
240.0,100.0,70000,250000
190.0,74.0,46000,450000
190.0,74.0,80000,700000
16.6,127.0,25000,175000
114.0,85.8,100000,150000
200.0,88.8,37500,680000
109.0,86.8,60000,411000
500.0,204.0,35000,2700000
250.0,108.495,40000,540000
250.0,113.4,20000,1575000
200.0,83.8,130000,550000
190.0,74.0,38406,550000
113.0,81.8,1500,619000
59.0,37.0,100000,65000
114.7,81.83,19500,655000
200.0,98.6,80000,650000
104.0,78.8,23839,421000
115.0,82.0,6000,650000
197.0,75.0,130000,350000
343.0,168.5,120000,1400000
224.0,164.7,71000,450000
200.0,88.5,40000,869999
171.0,72.4,100000,470000
115.0,83.0,86000,65000
450.0,174.5,40000,2800000
259.9,126.2,80000,765000
190.24,73.97,48000,450000
90.0,67.04,57000,300000
20.4,102.0,250000,1050000
205.0,98.96,80000,950000
180.0,73.9,38000,550000
172.5,73.8,100000,350000
62.0,46.3,110000,90000
91.0,67.0,20000,320000
77.0,58.16,90000,211000
96.1,62.1,60000,140000
160.0,68.0,115000,160000
22.4,90.0,70000,320000
113.75,81.86,44000,345000
219.7,88.73,110000,725000
12.5,68.0,100000,160000
160.0,70.0,90000,459999
343.0,168.5,30000,1750000
190.0,74.0,70000,650000
24.0,110.0,120000,120000
200.0,88.5,80000,600000
200.0,88.5,37000,800000
400.0,188.0,31800,3975000
450.0,187.7,70000,3000000
200.0,83.8,100000,325000
138.0,103.0,25000,900000
85.0,61.7,60000,450000
154.9,121.3,60000,370000
114.7,81.83,23511,625000
240.0,78.0,100000,570000
114.0,85.8,45000,500000
114.0,82.0,80000,400000
200.0,88.76,90000,400000
248.0,108.45,105000,350000
22.4,90.0,80000,285000
153.0,103.5,11000,645000
111.7,78.9,40000,375000
240.0,100.0,120000,285000
114.7,81.83,37000,640000
190.0,74.0,90000,400000
400.0,190.0,8500,5500000
59.0,37.0,78098,50000
62.0,46.3,60000,90000
90.3,62.0,80000,130000
245.0,108.45,18000,1050000
69.0,47.3,40000,210000
9.8,63.0,90000,165000
151.0,121.3,10000,1100000
111.8,78.9,64000,350000
62.0,46.3,70000,100000
111.7,78.9,103921,140000
90.0,67.04,110000,280000
200.0,88.5,53000,711000
200.0,88.8,80000,570000
62.0,46.3,80000,130000
90.0,67.1,40000,200999
240.0,100.0,100000,349000
90.0,67.0,30000,472000
250.0,108.62,98000,590000
114.7,81.83,29000,520000
195.0,62.1,76000,475000
132.0,88.73,25538,625000
190.0,74.0,90000,350000
190.0,73.9,100000,400000
215.0,99.0,62960,500000
102.0,65.3,90000,80000
20.4,102.0,90000,610000
11.4,80.0,93000,275000
190.0,74.0,50000,600000
160.0,68.1,80000,150000
190.0,74.0,50000,695000
190.0,74.0,65000,425000
74.5,55.2,50000,270000
145.0,117.3,50000,800000
21.4,90.0,120000,250000
170.0,67.06,56000,409999
62.0,46.3,49455,180000
113.0,85.0,39000,525000
200.0,98.6,85000,450000
200.0,88.5,120000,711000
62.0,46.3,100000,80000
96.1,62.1,54350,320000
250.0,83.8,63000,445000
99.0,68.0,5000,520000
114.0,82.0,20000,540000
110.0,74.9,80000,160000
113.75,81.86,25000,600000
115.0,82.0,30000,450000
180.4,71.0,120000,360000
259.8,126.32,35000,375000
205.0,98.96,30000,975000
290.0,120.0,15000,800000
190.0,74.0,100000,610000
400.0,187.74,30000,2450000
146.0,118.0,8000,890000
132.0,88.73,25538,625000
250.0,103.5,145000,380000
69.0,47.3,20000,270000
85.0,52.8,120000,90000
12.0,85.0,40000,75000
132.0,88.73,25538,625000
62.0,46.3,90000,120000
320.0,187.74,7800,6223000
74.5,55.2,55000,280000
190.0,73.9,125000,300000
10.7,70.0,80000,50000
74.5,55.2,120000,225000
99.1,68.1,97000,275000
20.4,102.0,60000,800000
11.4,80.0,110000,270000
134.0,99.6,90000,350000
380.0,153.86,93468,975000
90.0,67.04,48000,325000
62.0,38.4,70000,155000
84.0,67.0,100000,105000
111.8,78.9,43100,235000
62.0,46.3,60000,180000
84.0,67.0,120000,125000
20.4,102.0,250000,550000
115.0,82.0,100000,350000
219.7,88.73,120000,725000
180.0,63.0,78000,450000
62.0,46.3,36000,180000
74.5,55.2,100000,220000
151.0,121.3,15000,1405000
51.0,37.48,58850,75000
190.0,74.0,147000,600000
74.5,55.2,76000,180000
112.0,86.8,10500,512000
259.9,126.2,79000,925000
113.0,81.8,52000,610000
145.0,103.3,70000,250000
200.0,75.0,90000,720000
190.25,73.97,43000,450000
200.0,88.7,110000,360000
180.0,63.0,100000,495000
250.0,160.77,5000,2100000
160.0,68.1,120000,190000
16.1,125.0,90000,150000
96.1,62.1,50000,300000
90.0,67.07,70000,222000
145.0,117.3,22000,900000
20.4,102.0,216000,550000
190.0,74.0,100000,320000
305.0,123.7,64000,400000
90.0,67.04,10000,580000
380.0,174.33,30000,2375000
95.0,75.0,20000,500000
200.0,98.6,50000,484999
400.0,190.0,7500,5400000
91.0,67.0,2769,375000
190.0,74.0,49000,610000
215.0,99.0,30000,793000
259.8,126.32,100000,400000
102.0,70.0,80000,240000
24.0,110.0,100000,375000
200.0,88.5,15000,950000
109.0,86.8,50000,310000
145.0,117.3,39000,649000
200.0,98.6,60000,409999
24.0,110.0,214000,340000
200.0,88.5,50000,750000
215.0,99.0,79000,530000
330.0,140.0,50000,1200000
190.0,73.9,120000,300000
210.0,66.0,116000,355000
259.8,126.32,80000,440000
113.75,81.86,5000,600000
90.0,67.04,17500,400000
104.0,67.05,10171,350000
250.0,108.5,52000,385000
115.0,83.14,70000,650000
190.0,74.0,38817,740000
104.0,67.0,10000,400000
259.87,126.2,9000,1295000
84.0,67.0,100000,85000
219.7,88.73,80000,511000
114.73,81.86,7500,667000
200.0,88.5,90000,750000
113.75,81.86,35000,550000
200.0,75.0,120000,750000
113.0,81.8,25000,640000
215.0,99.0,70000,400000
114.0,84.0,45000,480000
51.0,37.48,22000,220000
153.0,103.6,60000,360000
190.0,74.0,100000,550000
109.0,86.8,20000,350000
150.0,57.6,90000,170000
290.0,120.0,60000,600000
113.75,81.86,56000,450000
90.0,67.1,52412,340000
84.0,67.0,38000,250000
200.0,88.76,110000,650000
200.0,88.5,97000,660000
190.0,74.0,70000,300000
343.0,147.8,110000,1800000
160.0,68.0,100000,220000
320.0,138.1,100000,235000
219.7,88.73,25000,735000
248.0,108.5,110000,550000
130.0,93.7,47000,775000
90.0,67.05,59258,270000
113.0,81.8,5621,650000
114.0,85.8,80000,150000
400.0,190.0,7500,5400000
16.1,125.0,70000,145000
111.7,78.9,40000,240000
190.24,73.97,30000,540000
259.9,126.2,45500,800000
114.0,85.8,120000,420000
200.0,98.6,110000,530000
84.0,67.0,49000,140000
74.5,55.2,15151,300000
247.0,105.0,70000,525000
90.0,67.1,29500,200000
280.0,118.3,95000,630000
145.0,117.6,13000,1165000
172.5,73.8,146000,300000
330.0,140.0,78500,950000
245.0,108.45,70000,370000
83.0,63.0,90000,300000
330.0,140.0,70000,750000
84.0,67.0,76000,165000
151.0,121.3,20000,950000
430.0,177.0,45000,3200000
190.0,74.0,38000,525000
12.7,78.0,120000,155000
114.0,85.8,30000,450000
260.0,108.5,25000,665000
145.0,117.3,30000,700000
96.1,62.1,56000,165000
114.73,81.86,10000,600000
190.0,73.94,100000,450000
90.0,67.0,20000,400000
350.0,170.0,15000,1515000
114.0,83.81,35000,515000
114.0,84.0,10000,550000
90.0,66.1,60000,300000
62.0,46.3,70000,100000
114.0,82.0,30000,425000
300.0,183.0,18000,2550000
62.0,46.3,88000,110000
113.75,81.86,20000,499000
110.0,88.7,56494,550000
305.0,123.7,120000,180000
72.0,53.3,20000,340000
113.0,81.8,25000,550000
200.0,90.0,43000,250000
24.5,178.0,120000,500000
90.0,67.05,52000,250000
200.0,88.8,100000,165000
259.9,126.2,52600,535000
343.0,147.8,60000,1385000
113.75,81.86,20000,531000
220.0,95.0,100000,434999
21.4,122.4,100000,250000
248.0,108.45,65000,525000
160.0,67.0,70000,300000
69.0,47.3,50000,250000
200.0,83.8,44500,400000
120.0,94.93,15000,620000
190.0,74.0,55000,550000
219.7,88.73,14000,800000
113.0,81.8,23700,470000
190.0,73.9,120000,300000
160.0,68.0,100000,130000
195.0,62.1,120000,440000
113.0,73.9,118000,350000
69.0,47.3,15000,300000
153.0,103.5,35000,395000
130.0,93.7,90000,430000
90.0,67.04,27000,459999
200.0,83.8,82000,450000
140.0,69.0,70000,215000
104.0,67.0,40000,335000
500.0,204.0,40000,3000000
219.7,88.7,25000,1210000
62.0,46.3,70000,140000
190.0,74.0,60000,600000
35.7,177.0,122000,1100000
11.2,76.0,70000,114999
114.0,85.8,60000,250000
20.0,127.0,80000,550000
69.0,47.3,60000,900000
72.0,53.3,26500,360000
113.0,83.11,36000,420000
200.0,98.6,70000,600000
20.4,102.0,400000,400000
190.0,74.0,46507,600000
290.0,120.0,121779,532000
62.0,46.3,40000,150000
172.5,73.8,60000,450000
259.8,126.32,80000,580000
135.4,70.0,100000,210000
109.0,86.7,1303,690000
84.0,67.0,60000,114999
11.5,88.2,60000,250000
11.4,80.0,60000,229999
145.0,117.3,28000,860000
108.5,82.4,50000,350000
10.7,70.0,4637,61000
114.7,81.83,90000,434999
74.5,55.2,35000,195000
320.0,138.03,80000,400000
113.0,81.8,7104,670000
380.0,174.33,110000,1200000
150.0,57.6,98000,155000
195.0,62.1,100000,480000
190.0,74.0,60000,600000
114.0,85.8,69000,285000
140.0,110.4,30000,775000
20.4,102.0,159000,725000
140.0,69.0,90000,220000
90.0,67.1,80000,155000
400.0,170.0,74000,1600000
