name,year,selling_price,seats,owner,transmission,torque,Present_Price,km_driven,seller_type,mileage,engine,max_power,fuel,name_encoded,seller_type_encoded,transmission_encoded,fuel_encoded
Hyundai EON Era Plus,2015,250000.0,5.0,First Owner,Manual,74.5,,80000,Individual,21.1,814.0,55.2,Petrol,665,1,1,4
Maruti Ertiga ZDI,2013,385000.0,7.0,2,Manual,200.0,,100000,Individual,20.77,1248.0,88.8,Diesel,1481,1,1,1
Maruti Wagon R VXI BS IV with ABS,2014,318000.0,5.0,First Owner,Manual,90.0,,80000,Individual,20.51,998.0,67.06,Petrol,1722,1,1,4
Hyundai Xcent 1.2 VTVT S,2018,480000.0,5.0,First Owner,Manual,113.75,,40000,Individual,20.14,1197.0,81.86,Petrol,895,1,1,4
Maruti Celerio VXI,2015,330000.0,5.0,2,Manual,90.0,,70000,Individual,23.1,998.0,67.04,Petrol,1395,1,1,4
Tata Indica Vista Aqua 1.4 TDI,2011,152000.0,5.0,First Owner,Manual,135.0,,80000,Individual,17.0,1405.0,71.0,Diesel,2058,1,1,1
Maruti Alto 800 LXI,2014,250000.0,5.0,First Owner,Manual,69.0,,40000,Individual,22.74,796.0,47.3,Petrol,1334,1,1,4
Tata Indica Vista Aqua 1.4 TDI,2011,248000.0,5.0,First Owner,Manual,135.0,,80000,Individual,17.0,1405.0,71.0,Diesel,2058,1,1,1
Nissan Micra XV,2011,300000.0,5.0,1,Manual,104.0,,60000,Individual,18.06,1198.0,75.0,Petrol,1833,1,1,4
Hyundai i20 Sportz 1.4 CRDi,2016,650000.0,5.0,First Owner,Manual,219.7,,30000,Individual,22.54,1396.0,88.73,Diesel,985,1,1,1
Hyundai Grand i10 Magna,2017,445000.0,5.0,First Owner,Manual,114.0,,25000,Individual,18.9,1197.0,82.0,Petrol,735,1,1,4
Toyota Innova 2.5 V Diesel 7-seater,2010,450000.0,7.0,First Owner,Manual,20.4,,334000,Individual,12.8,2494.0,102.0,Diesel,2373,1,1,1
Mahindra NuvoSport N8,2016,600000.0,7.0,First Owner,Manual,240.0,,100000,Individual,17.45,1493.0,100.0,Diesel,1133,1,1,1
Renault Duster Adventure Edition,2014,495000.0,5.0,First Owner,Manual,248.0,,175000,Individual,19.01,1461.0,108.45,Diesel,1881,1,1,1
Maruti SX4 ZXI AT,2011,220000.0,5.0,2,Automatic,145.0,,65000,Individual,12.6,1586.0,103.3,Petrol,1568,1,0,4
Hyundai Santro Xing GLS,2009,150000.0,5.0,First Owner,Manual,96.1,,90000,Individual,17.92,1086.0,62.1,Petrol,781,1,1,4
Ford Figo Diesel Titanium,2011,200000.0,5.0,1,Manual,160.0,,80000,Individual,20.0,1399.0,68.0,Diesel,394,1,1,1
Mahindra Scorpio S11 BSIV,2018,1465000.0,7.0,First Owner,Manual,320.0,,110000,Individual,16.36,2179.0,140.0,Diesel,1182,1,1,1
Toyota Etios Liva GD,2012,285000.0,5.0,1,Manual,170.0,,80000,Individual,23.59,1364.0,67.06,Diesel,2319,1,1,1
Honda Civic Hybrid,2008,250000.0,5.0,2,Automatic,123.0,,60000,Individual,20.0,1339.0,108.5,Petrol,581,1,0,4
Mahindra Xylo D4,2014,310000.0,7.0,First Owner,Manual,218.0,,160000,Individual,14.95,2489.0,93.7,Diesel,1291,1,1,1
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,2010,600000.0,8.0,First Owner,Automatic,290.0,,100875,Individual,11.79,2179.0,120.0,Diesel,1214,1,0,1
Maruti Baleno Delta 1.2,2018,560000.0,5.0,First Owner,Manual,115.0,,20000,Individual,21.4,1197.0,83.1,Petrol,1375,1,1,4
Maruti Swift Dzire VXI,2016,500000.0,5.0,First Owner,Manual,115.0,,30000,Individual,20.85,1197.0,83.14,Petrol,1613,1,1,4
Hyundai Grand i10 CRDi Asta Option,2013,270000.0,5.0,First Owner,Manual,160.0,,118000,Individual,24.0,1120.0,70.0,Diesel,731,1,1,1
Hyundai Verna 1.6 SX,2013,420000.0,5.0,2,Manual,259.8,,69000,Individual,22.32,1582.0,126.32,Diesel,829,1,1,1
Maruti Swift Dzire LXI,2015,434999.0,5.0,1,Manual,115.0,,25000,Individual,20.85,1197.0,83.14,Petrol,1604,1,1,4
Hyundai Xcent 1.2 Kappa AT S Option,2015,400000.0,5.0,First Owner,Automatic,113.75,,100000,Individual,16.9,1197.0,81.86,Petrol,885,1,0,4
Maruti Swift Dzire VDI,2015,470000.0,5.0,First Owner,Manual,190.0,,110000,Individual,26.59,1248.0,74.0,Diesel,1610,1,1,1
Nissan Terrano XL 85 PS,2015,480000.0,5.0,2,Manual,200.0,,60000,Individual,20.45,1461.0,83.8,Diesel,1848,1,1,1
Hyundai Santro Xing GL,2008,105000.0,5.0,First Owner,Manual,96.1,,128000,Individual,0.0,1086.0,62.0,Petrol,775,1,1,4
Tata Tiago 1.05 Revotorq XE,2017,325000.0,5.0,First Owner,Manual,140.0,,120000,Individual,27.28,1047.0,69.0,Diesel,2218,1,1,1
Toyota Etios Liva GD,2012,280000.0,5.0,1,Manual,170.0,,80000,Individual,23.59,1364.0,67.06,Diesel,2319,1,1,1
Hyundai Grand i10 Nios AMT Sportz,2020,675000.0,5.0,First Owner,Automatic,113.75,,5000,Individual,20.7,1197.0,81.86,Petrol,738,1,0,4
Hyundai Creta 1.6 CRDi SX Option,2017,1250000.0,5.0,First Owner,Manual,259.9,,90000,Individual,19.67,1582.0,126.2,Diesel,643,1,1,1
Honda Accord 2.4 M/T,2012,600000.0,5.0,First Owner,Manual,222.0,,144030,Individual,12.8,2354.0,177.6,Petrol,443,1,1,4
Honda City i DTEC VX,2014,819999.0,5.0,First Owner,Manual,200.0,,200000,Individual,25.1,1498.0,98.6,Diesel,547,1,1,1
Hyundai i20 2015-2017 Asta Option 1.2,2016,650000.0,5.0,First Owner,Manual,114.7,,29000,Individual,18.6,1197.0,81.83,Petrol,941,1,1,4
Maruti Wagon R LXI DUO BSIII,2007,105000.0,5.0,1,Manual,7.8,,90000,Individual,17.3,1061.0,57.5,LPG,1706,1,1,3
Mahindra Renault Logan 1.5 Diesel DLSX,2009,200000.0,5.0,1,Manual,16.0,,176000,Individual,17.0,1461.0,66.0,Diesel,1143,1,1,1
Tata Indigo CS LX (TDI) BS III,2013,200000.0,5.0,First Owner,Manual,135.0,,150000,Individual,19.09,1396.0,69.0,Diesel,2091,1,1,1
Maruti Omni E MPI STD BS IV,2016,220000.0,8.0,First Owner,Manual,59.0,,90000,Individual,16.8,796.0,34.2,Petrol,1525,1,1,4
Volkswagen Vento 1.6 Highline,2014,500000.0,5.0,1,Manual,153.0,,70000,Individual,15.04,1598.0,103.2,Petrol,2485,1,1,4
Mahindra Renault Logan 1.5 DLX Diesel,2007,175000.0,5.0,1,Manual,16.0,,99000,Individual,19.2,1461.0,65.0,Diesel,1142,1,1,1
Tata Tiago 1.2 Revotron XZ,2018,450000.0,5.0,First Owner,Manual,114.0,,5000,Individual,23.84,1199.0,84.0,Petrol,2230,1,1,4
Maruti Ritz VDi,2011,270000.0,5.0,1,Manual,113.0,,89000,Individual,21.1,1248.0,73.9,Diesel,1538,1,1,1
Tata Indica V2 DLS TC,2006,110000.0,5.0,1,Manual,12.5,,88000,Individual,16.8,1405.0,62.0,Diesel,2040,1,1,1
Maruti Swift Dzire VDI,2015,480000.0,5.0,First Owner,Manual,190.0,,30000,Individual,26.59,1248.0,74.0,Diesel,1610,1,1,1
Maruti Swift Dzire AMT ZDI,2016,650000.0,5.0,1,Automatic,190.0,,50000,Individual,26.59,1248.0,74.0,Diesel,1595,1,0,1
Maruti Swift Dzire VDI,2013,480000.0,5.0,First Owner,Manual,190.0,,80000,Individual,23.4,1248.0,74.0,Diesel,1610,1,1,1
Hyundai i20 Asta Option 1.4 CRDi,2016,700000.0,5.0,First Owner,Manual,219.7,,40000,Individual,22.54,1396.0,88.73,Diesel,970,1,1,1
Maruti Ertiga VDI,2015,650000.0,7.0,2,Manual,200.0,,110000,Individual,20.77,1248.0,88.76,Diesel,1473,1,1,1
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2015,1300000.0,5.0,1,Manual,259.9,,48000,Individual,19.67,1582.0,126.2,Diesel,645,1,1,1
Volkswagen Jetta 2.0L TDI Highline AT,2016,1350000.0,5.0,First Owner,Automatic,320.0,,97000,Individual,16.96,1968.0,138.03,Diesel,2442,1,0,1
Mercedes-Benz M-Class ML 350 4Matic,2011,1700000.0,5.0,2,Automatic,510.0,,110000,Individual,0.0,2987.0,165.0,Diesel,1788,1,0,1
Toyota Yaris V CVT BSIV,2018,1080000.0,5.0,First Owner,Automatic,140.0,,12800,Individual,17.8,1496.0,105.5,Petrol,2412,1,0,4
Hyundai EON D Lite,2012,170000.0,5.0,First Owner,Manual,74.5,,40000,Individual,21.1,814.0,55.2,Petrol,661,1,1,4
Maruti Swift DDiS VDI,2017,610000.0,5.0,First Owner,Manual,190.0,,49000,Individual,28.4,1248.0,74.0,Diesel,1589,1,1,1
Maruti Ritz VXi,2014,350000.0,5.0,First Owner,Manual,114.0,,25000,Individual,18.5,1197.0,85.8,Petrol,1541,1,1,4
Maruti Alto 800 LXI,2016,260000.0,5.0,1,Manual,69.0,,65000,Individual,22.74,796.0,47.3,Petrol,1334,1,1,4
Fiat Linea 1.3 Multijet Emotion,2015,700000.0,5.0,First Owner,Manual,209.0,,20000,Individual,20.4,1248.0,91.7,Diesel,239,1,1,1
Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,2018,678000.0,5.0,First Owner,Manual,95.0,,17000,Individual,18.78,999.0,75.0,Petrol,2457,1,1,4
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,800000.0,5.0,First Owner,Manual,200.0,,15000,Individual,23.65,1248.0,88.5,Diesel,1560,1,1,1
Toyota Etios GD,2014,400000.0,5.0,1,Manual,170.0,,120000,Individual,23.59,1364.0,67.04,Diesel,2308,1,1,1
Hyundai i20 Magna,2010,300000.0,5.0,First Owner,Manual,11.4,,49000,Individual,18.5,1197.0,80.0,Petrol,977,1,1,4
Hyundai i20 2015-2017 Magna 1.2,2016,520000.0,5.0,First Owner,Manual,114.7,,29000,Individual,18.6,1197.0,81.83,Petrol,943,1,1,4
Nissan Terrano XV D Premium AMT,2017,850000.0,5.0,First Owner,Automatic,248.0,,55000,Individual,19.61,1461.0,108.5,Diesel,1854,1,0,1
Mahindra Marazzo M8,2019,1460000.0,7.0,First Owner,Manual,300.0,,5000,Individual,17.3,1497.0,121.0,Diesel,1129,1,1,1
Tata Nexon 1.5 Revotorq XZ Plus,2017,830000.0,5.0,First Owner,Manual,260.0,,35000,Individual,21.5,1497.0,108.5,Diesel,2182,1,1,1
Datsun GO T Option BSIV,2018,430000.0,5.0,1,Manual,104.0,,5000,Individual,20.63,1198.0,67.0,Petrol,209,1,1,4
Ford EcoSport 1.5 TDCi Platinum Edition BSIV,2017,850000.0,5.0,First Owner,Manual,205.0,,60000,Individual,22.77,1498.0,98.59,Diesel,282,1,1,1
Maruti Swift Dzire ZXI,2017,650000.0,5.0,First Owner,Manual,115.0,,70000,Individual,20.85,1197.0,83.14,Petrol,1623,1,1,4
Hyundai Verna CRDi,2008,120000.0,5.0,1,Manual,24.0,,120000,Individual,16.8,1493.0,110.0,Diesel,844,1,1,1
Mahindra TUV 300 T8,2016,730000.0,7.0,1,Manual,240.0,,65100,Individual,18.49,1493.0,100.0,Diesel,1229,1,1,1
Maruti Ignis 1.2 AMT Delta BSIV,2019,525000.0,5.0,First Owner,Automatic,113.0,,20000,Individual,20.89,1197.0,81.8,Petrol,1506,1,0,4
Hyundai i20 Active 1.4 SX,2015,600000.0,5.0,First Owner,Manual,220.0,,108000,Individual,21.19,1396.0,88.73,Diesel,955,1,1,1
Maruti Swift LXI,2019,500000.0,5.0,First Owner,Manual,113.0,,15000,Individual,21.21,1197.0,81.8,Petrol,1634,1,1,4
Hyundai Santro Xing GLS,2009,150000.0,5.0,First Owner,Manual,96.1,,77000,Individual,17.92,1086.0,62.1,Petrol,781,1,1,4
Maruti Wagon R VXI BS IV,2015,409999.0,5.0,First Owner,Manual,90.0,,18500,Individual,20.51,998.0,67.04,Petrol,1721,1,1,4
Mahindra TUV 300 T8,2016,625000.0,7.0,First Owner,Manual,240.0,,120000,Individual,18.49,1493.0,100.0,Diesel,1229,1,1,1
Renault KWID RXT,2015,290000.0,5.0,First Owner,Manual,72.0,,15200,Individual,25.17,799.0,53.3,Petrol,1904,1,1,4
Honda Mobilio V i VTEC,2015,500000.0,7.0,First Owner,Manual,145.0,,35000,Individual,17.3,1497.0,117.3,Petrol,613,1,1,4
Hyundai Verna 1.6 SX,2011,475000.0,5.0,First Owner,Manual,259.8,,80000,Individual,22.32,1582.0,126.32,Diesel,829,1,1,1
Hyundai EON Era Plus,2013,190000.0,5.0,First Owner,Manual,74.5,,70000,Individual,21.1,814.0,55.2,Petrol,665,1,1,4
Mahindra XUV500 W6 2WD,2014,750000.0,7.0,1,Manual,330.0,,80000,Individual,15.1,2179.0,140.0,Diesel,1277,1,1,1
Chevrolet Cruze LTZ,2012,495000.0,5.0,2,Manual,380.0,,82000,Individual,17.3,1998.0,163.7,Diesel,118,1,1,1
Lexus ES 300h,2019,5150000.0,5.0,First Owner,Automatic,202.0,,20000,Dealer,22.37,2487.0,214.56,Petrol,1028,0,0,4
Jaguar XF 2.0 Diesel Portfolio,2017,3200000.0,5.0,First Owner,Automatic,430.0,,45000,Dealer,19.33,1999.0,177.0,Diesel,996,0,0,1
Tata Safari Storme EX,2015,503000.0,7.0,First Owner,Manual,320.0,,110000,Individual,14.1,2179.0,147.94,Diesel,2188,1,1,1
Volvo XC40 D4 Inscription BSIV,2019,3800000.0,5.0,First Owner,Automatic,400.0,,20000,Individual,18.0,1969.0,190.0,Diesel,2502,1,0,1
Toyota Camry 2.5 Hybrid,2016,2000000.0,5.0,First Owner,Automatic,213.0,,68089,Trustmark Dealer,19.16,2494.0,157.7,Petrol,2273,2,0,4
Maruti Wagon R LXI,2013,225000.0,5.0,First Owner,Manual,90.0,,58343,Trustmark Dealer,21.79,998.0,67.05,Petrol,1700,2,1,4
Maruti Baleno Alpha 1.3,2018,740000.0,5.0,First Owner,Manual,190.0,,38817,Dealer,27.39,1248.0,74.0,Diesel,1370,0,1,1
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000.0,7.0,1,Manual,200.0,,79328,Trustmark Dealer,12.99,2494.0,100.6,Diesel,2375,2,1,1
Maruti Swift AMT VVT VXI,2019,650000.0,5.0,First Owner,Automatic,113.0,,5621,Trustmark Dealer,22.0,1197.0,81.8,Petrol,1582,2,0,4
Toyota Etios VX,2017,625000.0,5.0,First Owner,Manual,132.0,,25538,Trustmark Dealer,16.78,1496.0,88.73,Petrol,2325,2,1,4
Maruti Swift AMT ZXI,2018,600000.0,5.0,First Owner,Automatic,113.0,,69779,Dealer,22.0,1197.0,81.8,Petrol,1585,0,0,4
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000.0,5.0,First Owner,Manual,190.24,,56290,Dealer,24.0,1186.0,73.97,Diesel,715,0,1,1
BMW X4 M Sport X xDrive20d,2019,5400000.0,5.0,First Owner,Automatic,400.0,,7500,Dealer,16.78,1995.0,190.0,Diesel,73,0,0,1
BMW X4 M Sport X xDrive20d,2019,5500000.0,5.0,First Owner,Automatic,400.0,,8500,Dealer,16.78,1995.0,190.0,Diesel,73,0,0,1
Honda Amaze V CVT Petrol BSIV,2019,779000.0,5.0,First Owner,Automatic,110.0,,7032,Trustmark Dealer,19.0,1199.0,88.76,Petrol,474,2,0,4
Skoda Rapid 1.6 MPI AT Elegance,2016,645000.0,5.0,First Owner,Automatic,153.0,,11000,Dealer,14.3,1598.0,103.5,Petrol,1974,0,0,4
Volvo V40 D3 R-Design,2018,2475000.0,5.0,First Owner,Automatic,350.0,,2000,Dealer,16.8,1984.0,150.0,Diesel,2500,0,0,1
Honda City 1.5 V AT,2010,321000.0,5.0,1,Automatic,146.0,,60000,Individual,16.8,1497.0,118.0,Petrol,523,1,0,4
Toyota Etios Liva 1.2 V Dual Tone,2017,585000.0,5.0,First Owner,Manual,104.0,,50000,Individual,17.71,1197.0,78.9,Petrol,2312,1,1,4
Ford Figo Diesel EXI,2011,225000.0,5.0,First Owner,Manual,160.0,,70000,Individual,20.0,1399.0,68.0,Diesel,391,1,1,1
Honda Amaze E i-DTEC,2017,500000.0,5.0,First Owner,Manual,200.0,,70000,Individual,25.8,1498.0,98.6,Diesel,453,1,1,1
Hyundai i20 1.4 CRDi Asta,2011,350000.0,5.0,2,Manual,22.4,,90000,Individual,23.0,1396.0,90.0,Diesel,931,1,1,1
Maruti Ertiga SHVS LDI Option,2016,756000.0,7.0,1,Manual,200.0,,70000,Individual,24.52,1248.0,88.5,Diesel,1469,1,1,1
Maruti Alto 800 VXI,2014,240000.0,5.0,First Owner,Manual,69.0,,50000,Individual,22.74,796.0,47.3,Petrol,1342,1,1,4
Maruti Omni 8 Seater BSII,2012,80000.0,8.0,1,Manual,6.1,,120000,Individual,19.7,796.0,35.0,Petrol,1520,1,1,4
Tata Hexa XE,2018,1250000.0,7.0,First Owner,Manual,320.0,,25000,Individual,17.6,2179.0,147.94,Diesel,2018,1,1,1
Mahindra Scorpio VLS 2.2 mHawk,2009,320000.0,7.0,2,Manual,290.0,,80000,Individual,12.05,2179.0,120.0,Diesel,1202,1,1,1
Hyundai Grand i10 Sportz,2017,509999.0,5.0,First Owner,Manual,114.0,,25000,Individual,18.9,1197.0,82.0,Petrol,742,1,1,4
Tata Zest Quadrajet 1.3 75PS XE,2019,650000.0,5.0,First Owner,Manual,190.0,,15000,Individual,22.95,1248.0,74.0,Diesel,2263,1,1,1
Maruti Alto K10 2010-2014 VXI,2011,210000.0,5.0,1,Manual,90.0,,35000,Individual,20.92,998.0,67.1,Petrol,1348,1,1,4
Maruti Alto LXi,2008,110000.0,5.0,1,Manual,62.0,,80000,Individual,19.7,796.0,46.3,Petrol,1362,1,1,4
Tata Nexon 1.5 Revotorq XE,2017,665000.0,5.0,First Owner,Manual,260.0,,25000,Individual,21.5,1497.0,108.5,Diesel,2178,1,1,1
Volkswagen Ameo 1.5 TDI Comfortline,2017,555000.0,5.0,First Owner,Manual,250.0,,52000,Individual,21.66,1498.0,108.62,Diesel,2421,1,1,1
Volkswagen Ameo 1.5 TDI Comfortline,2017,560000.0,5.0,First Owner,Manual,250.0,,52000,Individual,21.66,1498.0,108.62,Diesel,2421,1,1,1
Mahindra KUV 100 mFALCON D75 K6 Plus,2016,375000.0,6.0,First Owner,Manual,190.0,,80000,Individual,25.32,1198.0,77.0,Diesel,1111,1,1,1
Maruti Swift VDI BSIV W ABS,2011,290000.0,,1,Manual,,,77000,Individual,,,,Diesel,1644,1,1,1
Toyota Fortuner 2.8 4WD AT BSIV,2017,2950000.0,7.0,First Owner,Automatic,450.0,,50000,Individual,15.04,2755.0,174.5,Diesel,2332,1,0,1
Maruti Swift Dzire VDI,2017,605000.0,5.0,First Owner,Manual,190.0,,127000,Individual,28.4,1248.0,74.02,Diesel,1610,1,1,1
Honda WR-V i-VTEC VX,2017,720000.0,5.0,First Owner,Manual,110.0,,30000,Individual,17.5,1199.0,88.7,Petrol,618,1,1,4
Maruti Ertiga SHVS ZDI Plus,2017,800000.0,7.0,First Owner,Manual,200.0,,70000,Individual,24.52,1248.0,88.5,Diesel,1472,1,1,1
Mahindra XUV500 W10 2WD,2017,1325000.0,7.0,First Owner,Manual,330.0,,54000,Individual,16.0,2179.0,140.0,Diesel,1266,1,1,1
Mitsubishi Pajero 2.8 SFX BSIII Single Tone,2011,625000.0,6.0,1,Manual,292.0,,120000,Individual,10.5,2835.0,116.9,Diesel,1810,1,1,1
Hyundai i20 1.4 CRDi Sportz,2011,350000.0,5.0,First Owner,Manual,22.4,,116500,Individual,23.0,1396.0,90.0,Diesel,934,1,1,1
Toyota Innova 2.5 G (Diesel) 8 Seater,2012,600000.0,8.0,1,Manual,200.0,,145000,Individual,12.99,2494.0,100.0,Diesel,2357,1,1,1
Hyundai i20 Sportz 1.2,2012,300000.0,5.0,First Owner,Manual,113.7,,120000,Individual,18.5,1197.0,82.85,Petrol,984,1,1,4
Ford Figo 1.5D Trend MT,2016,377000.0,5.0,First Owner,Manual,215.0,,80000,Individual,25.83,1498.0,99.0,Diesel,373,1,1,1
Maruti Ertiga VXI,2013,450000.0,7.0,First Owner,Manual,130.0,,140000,Individual,16.02,1373.0,93.7,Petrol,1475,1,1,4
Hyundai Verna Xi (Petrol),2008,160000.0,5.0,3,Manual,14.9,,100000,Individual,13.9,1599.0,103.2,Petrol,873,1,1,4
Hyundai Xcent 1.2 VTVT E,2019,525000.0,5.0,First Owner,Manual,113.75,,100000,Individual,20.14,1197.0,81.86,Petrol,893,1,1,4
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011,550000.0,8.0,1,Manual,20.4,,168000,Individual,12.8,2494.0,102.0,Diesel,2356,1,1,1
Chevrolet Cruze LTZ,2010,270000.0,5.0,2,Manual,327.0,,120000,Individual,18.3,1991.0,147.9,Diesel,118,1,1,1
Toyota Etios GD,2016,570000.0,5.0,1,Manual,170.0,,145000,Individual,23.59,1364.0,67.05,Diesel,2308,1,1,1
Ford Figo Diesel Titanium,2011,225000.0,5.0,1,Manual,160.0,,90000,Individual,20.0,1399.0,68.0,Diesel,394,1,1,1
Hyundai Xcent 1.2 VTVT S,2019,590000.0,5.0,First Owner,Manual,113.75,,90000,Individual,20.14,1197.0,81.86,Petrol,895,1,1,4
Jeep Compass 2.0 Longitude Option BSIV,2018,1675000.0,5.0,First Owner,Manual,350.0,,80000,Individual,17.1,1956.0,170.0,Diesel,1012,1,1,1
Ford Aspire Titanium BSIV,2019,800000.0,5.0,First Owner,Manual,120.0,,33000,Dealer,19.4,1194.0,94.93,Petrol,260,0,1,4
Chevrolet Sail 1.2 LS ABS,2014,450000.0,5.0,First Owner,Manual,108.5,,13500,Individual,18.2,1199.0,82.4,Petrol,141,1,1,4
Tata Indigo LX,2012,300000.0,5.0,First Owner,Manual,13.5,,80000,Individual,17.0,1405.0,70.0,Diesel,2108,1,1,1
Hyundai i20 1.2 Spotz,2017,645000.0,5.0,First Owner,Manual,114.7,,20000,Individual,18.6,1197.0,81.83,Petrol,926,1,1,4
Hyundai EON Magna Plus,2013,200000.0,5.0,First Owner,Manual,74.5,,40000,Individual,21.1,814.0,55.2,Petrol,672,1,1,4
Honda City i VTEC V,2015,700000.0,5.0,First Owner,Manual,145.0,,30000,Individual,17.4,1497.0,117.3,Petrol,558,1,1,4
Maruti 800 AC,2000,45000.0,4.0,1,Manual,59.0,,50000,Individual,16.1,796.0,37.0,Petrol,1308,1,1,4
Ford Figo Aspire 1.5 TDCi Ambiente,2016,459999.0,5.0,First Owner,Manual,215.0,,73000,Individual,25.83,1498.0,99.0,Diesel,379,1,1,1
Maruti Ritz VDi,2014,325000.0,5.0,1,Manual,190.0,,90000,Individual,23.2,1248.0,73.94,Diesel,1538,1,1,1
Maruti Wagon R VXI BS IV,2015,350000.0,5.0,1,Manual,90.0,,50000,Individual,20.51,998.0,67.04,Petrol,1721,1,1,4
Hyundai Verna 1.6 CRDI,2011,440000.0,5.0,2,Manual,259.9,,80000,Individual,22.32,1582.0,126.3,Diesel,820,1,1,1
Hyundai i20 1.4 CRDi Magna,2011,320000.0,5.0,1,Manual,22.4,,70000,Individual,21.9,1396.0,90.0,Diesel,933,1,1,1
Chevrolet Spark 1.0 LS,2011,169000.0,5.0,First Owner,Manual,90.3,,41000,Individual,18.0,995.0,62.0,Petrol,158,1,1,4
Ford Classic 1.4 Duratorq Titanium,2014,350000.0,5.0,First Owner,Manual,160.0,,113226,Dealer,19.68,1399.0,67.0,Diesel,268,0,1,1
Ford Figo Diesel Celebration Edition,2013,310000.0,5.0,1,Manual,160.0,,90000,Individual,20.0,1399.0,68.1,Diesel,390,1,1,1
Maruti Swift 1.3 VXi,2007,150000.0,,2,Manual,,,70000,Individual,,,,Petrol,1579,1,1,4
Mahindra Scorpio M2DI,2010,420000.0,5.0,3,Manual,277.5,,160500,Individual,13.5,2179.0,115.0,Diesel,1177,1,1,1
Maruti Ciaz AT ZXi,2015,685000.0,5.0,First Owner,Automatic,130.0,,30000,Individual,19.12,1373.0,91.1,Petrol,1422,1,0,4
Maruti Swift VDI,2013,470000.0,5.0,2,Manual,190.0,,120000,Individual,22.9,1248.0,74.0,Diesel,1642,1,1,1
Hyundai Verna Transform VTVT,2011,380000.0,5.0,1,Manual,14.9,,80000,Individual,16.2,1599.0,103.2,Petrol,867,1,1,4
Mahindra Scorpio 1.99 S6 Plus,2015,670000.0,7.0,1,Manual,280.0,,57000,Individual,15.4,1997.0,120.0,Diesel,1149,1,1,1
Hyundai Verna 1.6 VTVT SX,2016,749000.0,5.0,First Owner,Manual,154.9,,25000,Individual,17.01,1591.0,121.3,Petrol,841,1,1,4
Hyundai Creta 1.6 CRDi SX Option,2015,899000.0,5.0,1,Manual,259.9,,80000,Individual,19.67,1582.0,126.2,Diesel,643,1,1,1
Chevrolet Optra Magnum 2.0 LS BSIII,2011,290000.0,5.0,2,Manual,305.0,,88000,Individual,16.52,1991.0,123.7,Diesel,136,1,1,1
Datsun GO Plus A,2015,350000.0,7.0,First Owner,Manual,104.0,,60000,Individual,20.62,1198.0,67.0,Petrol,195,1,1,4
Maruti Swift Dzire VXI,2017,500000.0,5.0,First Owner,Manual,115.0,,43000,Individual,20.85,1197.0,83.14,Petrol,1613,1,1,4
Skoda Rapid 1.5 TDI AT Ambition Plus,2014,400000.0,5.0,1,Automatic,250.0,,77000,Individual,21.66,1498.0,103.6,Diesel,1963,1,0,1
Renault KWID RXT,2016,260000.0,5.0,First Owner,Manual,72.0,,30000,Individual,25.17,799.0,53.3,Petrol,1904,1,1,4
Maruti Alto 800 LXI,2015,220000.0,5.0,1,Manual,69.0,,40000,Individual,22.74,796.0,47.3,Petrol,1334,1,1,4
Chevrolet Enjoy TCDi LS 8 Seater,2014,190000.0,8.0,1,Manual,172.5,,139000,Individual,18.2,1248.0,73.8,Diesel,127,1,1,1
Hyundai Grand i10 Magna,2016,400000.0,5.0,First Owner,Manual,114.0,,80000,Individual,18.9,1197.0,82.0,Petrol,735,1,1,4
Chevrolet Beat Diesel LT Option,2014,170000.0,5.0,1,Manual,142.5,,76000,Individual,25.44,936.0,56.3,Diesel,106,1,1,1
Hyundai Elite i20 Magna Plus BSIV,2019,650000.0,5.0,First Owner,Manual,117.0,,3500,Individual,18.6,1197.0,81.86,Petrol,692,1,1,4
Maruti 800 AC BSIII,2007,60000.0,4.0,1,Manual,59.0,,62000,Individual,16.1,796.0,37.0,Petrol,1310,1,1,4
Tata New Safari 4X2,2007,300000.0,7.0,1,Manual,20.0,,110000,Individual,12.0,2092.0,127.0,Petrol,2157,1,1,4
Chevrolet Spark 1.0 LT,2012,125000.0,5.0,1,Manual,90.3,,40000,Individual,16.2,995.0,62.1,Petrol,159,1,1,4
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2013,130000.0,,1,Manual,,,120000,Individual,,,,Diesel,2055,1,1,1
Mahindra XUV500 W6 2WD,2012,500000.0,7.0,First Owner,Manual,330.0,,1500000,Individual,15.1,2179.0,140.0,Diesel,1277,1,1,1
Maruti Alto LX,2011,170000.0,5.0,2,Manual,62.0,,70000,Individual,19.7,796.0,46.3,Petrol,1359,1,1,4
Maruti Swift Dzire LDi,2012,310000.0,5.0,1,Manual,190.0,,77000,Individual,19.3,1248.0,73.9,Diesel,1603,1,1,1
Chevrolet Spark 1.0 LT,2011,130000.0,5.0,1,Manual,90.3,,110000,Individual,18.0,995.0,62.0,Petrol,159,1,1,4
